id,kind,cat_or_group,subscale,component_class,sign,is_filler,n_anchors,likert_raw,endorsement,willingness,probe_raw
acme_33,battery,ACME,COG,adaptive,1.0,False,5,0.007873035036027431,0.007873035036027431,,-0.13259477609450654
acme_34,battery,ACME,COG,adaptive,1.0,False,5,0.06555115431547165,0.06555115431547165,,0.47230584118316843
acme_35,battery,ACME,COG,adaptive,-1.0,False,5,0.009404595009982586,3.9905954049900174,,-2.0162556736172452
acme_36,battery,ACME,DIS,pathological,-1.0,False,5,0.017518268898129463,3.9824817311018705,,-0.26950506472869695
beaq_01,battery,experiential_avoidance,,pathological,1.0,False,5,0.021779131144285202,0.021779131144285202,,-0.30905775629455223
beaq_02,battery,experiential_avoidance,,pathological,-1.0,False,5,0.027388200163841248,3.9726117998361588,,-0.5144311332287315
beaq_03,battery,experiential_avoidance,,pathological,-1.0,False,5,0.10336290299892426,3.8966370970010757,,0.6251351464007515
beaq_04,battery,experiential_avoidance,,pathological,1.0,False,5,0.014483638107776642,0.014483638107776642,,-2.200073987415423
beaq_05,battery,experiential_avoidance,,pathological,1.0,False,5,0.026476118713617325,0.026476118713617325,,1.7118249867089093
beaq_06,battery,experiential_avoidance,,pathological,-1.0,False,5,0.03280709311366081,3.967192906886339,,-0.4544044839236796
beaq_07,battery,experiential_avoidance,,pathological,-1.0,False,5,0.02310474030673504,3.976895259693265,,-0.1362144211776659
beaq_08,battery,experiential_avoidance,,pathological,-1.0,False,5,0.07875503599643707,3.921244964003563,,1.4638653689739314
beaq_09,battery,experiential_avoidance,,pathological,1.0,False,5,0.011433498933911324,0.011433498933911324,,-1.1183055725387052
beaq_10,battery,experiential_avoidance,,pathological,-1.0,False,5,0.07260770350694656,3.9273922964930534,,1.2713801092650194
beaq_11,battery,experiential_avoidance,,pathological,-1.0,False,5,0.08597831428050995,3.91402168571949,,-0.6640801295692795
beaq_12,battery,experiential_avoidance,,pathological,1.0,False,5,0.035009678453207016,0.035009678453207016,,-0.2916089986203412
beaq_13,battery,experiential_avoidance,,pathological,-1.0,False,5,0.03355482593178749,3.9664451740682125,,-1.3159137654108024
beaq_14,battery,experiential_avoidance,,pathological,1.0,False,5,0.04967240244150162,0.04967240244150162,,0.7741395867698018
beaq_15,battery,experiential_avoidance,,pathological,1.0,False,5,0.030864769592881203,0.030864769592881203,,0.167662486323642
bhs_01,battery,hopelessness,,,-1.0,False,4,0.07192133367061615,2.928078666329384,,-0.3675989330732252
bhs_02,battery,hopelessness,,,1.0,False,4,0.09439494460821152,0.09439494460821152,,-0.8362080578461024
bhs_03,battery,hopelessness,,,-1.0,False,4,0.15531235933303833,2.8446876406669617,,0.5992199428272379
bhs_04,battery,hopelessness,,,1.0,False,4,0.037956833839416504,0.037956833839416504,,-0.7425525652534555
bhs_05,battery,hopelessness,,,-1.0,False,4,0.12591394782066345,2.8740860521793365,,1.0458623143210461
bhs_06,battery,hopelessness,,,-1.0,False,4,0.07065741717815399,2.929342582821846,,0.06802939183267243
bhs_07,battery,hopelessness,,,1.0,False,4,0.04686916247010231,0.04686916247010231,,-0.5108452121034226
bhs_08,battery,hopelessness,,,-1.0,False,4,0.0698566660284996,2.9301433339715004,,0.9315493016140319
bhs_09,battery,hopelessness,,,1.0,False,4,0.07146332412958145,0.07146332412958145,,0.4541393841547341
bhs_10,battery,hopelessness,,,-1.0,False,4,0.07108938694000244,2.9289106130599976,,-0.3072673611268184
bhs_11,battery,hopelessness,,,1.0,False,4,0.0635104849934578,0.0635104849934578,,0.37186622596033736
bhs_12,battery,hopelessness,,,1.0,False,4,0.026272565126419067,0.026272565126419067,,1.6494084672595224
bhs_13,battery,hopelessness,,,-1.0,False,4,0.11602985858917236,2.8839701414108276,,0.006516829691166071
bhs_14,battery,hopelessness,,,1.0,False,4,0.066861093044281,0.066861093044281,,0.5321331167601651
bhs_15,battery,hopelessness,,,-1.0,False,4,0.05156684294342995,2.94843315705657,,0.595744820877006
bhs_16,battery,hopelessness,,,1.0,False,4,0.07075247168540955,0.07075247168540955,,-0.056502195322717164
bhs_17,battery,hopelessness,,,1.0,False,4,0.044938504695892334,0.044938504695892334,,0.25164645446954903
bhs_18,battery,hopelessness,,,1.0,False,4,0.039575520902872086,0.039575520902872086,,-0.5156928479039675
bhs_19,battery,hopelessness,,,-1.0,False,4,0.05935913324356079,2.940640866756439,,0.44456280232133644
bhs_20,battery,hopelessness,,,1.0,False,4,0.10466211289167404,0.10466211289167404,,0.007940363673056394
bisbas_01,battery,motivational_systems,filler,none,-1.0,True,4,0.03621091693639755,2.9637890830636024,,1.5510971940554295
bisbas_02,battery,motivational_systems,bis,adaptive,1.0,False,4,0.0565052255988121,0.0565052255988121,,1.1762503750658961
bisbas_03,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,0.051639385521411896,2.948360614478588,,-0.6271346646537157
bisbas_04,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,0.04587600752711296,2.954123992472887,,-0.1150740001924524
bisbas_05,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,0.03660789132118225,2.9633921086788177,,0.49754055929458807
bisbas_06,battery,motivational_systems,filler,none,-1.0,True,4,0.031980112195014954,2.968019887804985,,0.09560604298541908
bisbas_07,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,0.051275067031383514,2.9487249329686165,,1.1059802675647061
bisbas_08,battery,motivational_systems,bis,adaptive,-1.0,False,4,0.037662308663129807,2.96233769133687,,0.009572195423713903
bisbas_09,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,0.06231340020895004,2.93768659979105,,0.4232247845977986
bisbas_10,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,0.03452024236321449,2.9654797576367855,,-0.09754327545412744
bisbas_11,battery,motivational_systems,filler,none,-1.0,True,4,0.028232837095856667,2.9717671629041433,,-0.29172377738809097
bisbas_12,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,0.05102728307247162,2.9489727169275284,,1.0832816959562463
bisbas_13,battery,motivational_systems,bis,adaptive,-1.0,False,4,0.023622948676347733,2.9763770513236523,,-0.9564933510845954
bisbas_14,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,0.059858694672584534,2.9401413053274155,,0.5539878520395836
bisbas_15,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,0.03569762781262398,2.964302372187376,,-0.2524504698200132
bisbas_16,battery,motivational_systems,bis,adaptive,-1.0,False,4,0.020427951589226723,2.9795720484107733,,0.2853332902739696
bisbas_17,battery,motivational_systems,filler,none,-1.0,True,4,0.014745955355465412,2.9852540446445346,,-0.7036747715260794
bisbas_18,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,0.04478578269481659,2.9552142173051834,,0.6380468678370629
bisbas_19,battery,motivational_systems,bis,adaptive,-1.0,False,4,0.03535802662372589,2.964641973376274,,-1.095283707214712
bisbas_20,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,0.0691685676574707,2.9308314323425293,,0.12826471164347408
bisbas_21,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,0.03177901357412338,2.9682209864258766,,1.254867157896825
bisbas_22,battery,motivational_systems,bis,adaptive,1.0,False,4,0.025377485901117325,0.025377485901117325,,0.9220096290046415
bisbas_23,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,0.04536006972193718,2.954639930278063,,0.4425962270673244
bisbas_24,battery,motivational_systems,bis,adaptive,-1.0,False,4,0.0333699993789196,2.9666300006210804,,-0.154520111635432
ptq_01,battery,PTQ,,,1.0,False,5,0.024249549955129623,0.024249549955129623,,0.087029235578588
ptq_02,battery,PTQ,,,1.0,False,5,0.02912188693881035,0.02912188693881035,,-1.1514417392802079
ptq_03,battery,PTQ,,,1.0,False,5,0.01457657478749752,0.01457657478749752,,-0.7379494930174975
ptq_04,battery,PTQ,,,1.0,False,5,0.01040860265493393,0.01040860265493393,,-1.2498460795996271
ptq_05,battery,PTQ,,,1.0,False,5,0.014300594106316566,0.014300594106316566,,-0.6779969810918385
ptq_06,battery,PTQ,,,1.0,False,5,0.031051460653543472,0.031051460653543472,,-0.6268460488224332
ptq_07,battery,PTQ,,,1.0,False,5,0.01648644171655178,0.01648644171655178,,-0.46122701740371785
ptq_08,battery,PTQ,,,1.0,False,5,0.010943833738565445,0.010943833738565445,,-1.0672575465960987
ptq_09,battery,PTQ,,,1.0,False,5,0.012379292398691177,0.012379292398691177,,-0.9631953771307429
ptq_10,battery,PTQ,,,1.0,False,5,0.01883133314549923,0.01883133314549923,,-1.6934228161226481
ptq_11,battery,PTQ,,,1.0,False,5,0.00704986322671175,0.00704986322671175,,-0.4252902387913988
ptq_12,battery,PTQ,,,1.0,False,5,0.02934981696307659,0.02934981696307659,,-0.11956953289055505
ptq_13,battery,PTQ,,,1.0,False,5,0.01297030784189701,0.01297030784189701,,-2.4902654376585938
ptq_14,battery,PTQ,,,1.0,False,5,0.020150598138570786,0.020150598138570786,,-0.3016484876937042
ptq_15,battery,PTQ,,,1.0,False,5,0.042984023690223694,0.042984023690223694,,0.03932373482815166
phq9_1,battery,PHQ-9,,,1.0,False,4,0.0078092291951179504,0.0078092291951179504,,-1.1359282182085848
phq9_2,battery,PHQ-9,,,1.0,False,4,0.004153064452111721,0.004153064452111721,,-1.1945632266875639
phq9_3,battery,PHQ-9,,,1.0,False,4,0.013354578986763954,0.013354578986763954,,0.7558818247123268
phq9_4,battery,PHQ-9,,,1.0,False,4,0.004016922786831856,0.004016922786831856,,-0.4331426948211359
phq9_5,battery,PHQ-9,,,1.0,False,4,0.0017307132948189974,0.0017307132948189974,,-0.46953046993371195
phq9_6,battery,PHQ-9,,,1.0,False,4,0.006926289759576321,0.006926289759576321,,-2.2053480998353185
phq9_7,battery,PHQ-9,,,1.0,False,4,0.020010938867926598,0.020010938867926598,,-1.7119662327175265
phq9_8,battery,PHQ-9,,,1.0,False,4,0.007910115644335747,0.007910115644335747,,-0.38458571203564507
phq9_9,battery,PHQ-9,,,1.0,False,4,0.016441764310002327,0.016441764310002327,,-3.0297384219534016
gad7_1,battery,GAD-7,,,1.0,False,4,0.004020174033939838,0.004020174033939838,,-0.3460377079989083
gad7_2,battery,GAD-7,,,1.0,False,4,0.005132444202899933,0.005132444202899933,,-1.2695381594935649
gad7_3,battery,GAD-7,,,1.0,False,4,0.004301674198359251,0.004301674198359251,,-0.5802304416135811
gad7_4,battery,GAD-7,,,1.0,False,4,0.0039917174726724625,0.0039917174726724625,,-0.9997099347411131
gad7_5,battery,GAD-7,,,1.0,False,4,0.006603046786040068,0.006603046786040068,,-0.6240192594277607
gad7_6,battery,GAD-7,,,1.0,False,4,0.006702912971377373,0.006702912971377373,,-0.17578575148504694
gad7_7,battery,GAD-7,,,1.0,False,4,0.010643898509442806,0.010643898509442806,,-0.9901441150787822
ders16_01,battery,emotion_dysregulation,,pathological,1.0,False,5,0.006876341998577118,0.006876341998577118,,-1.234080810559108
ders16_02,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.008009991608560085,3.99199000839144,,0.4793021970772947
ders16_03,battery,emotion_dysregulation,,pathological,1.0,False,5,0.0403539314866066,0.0403539314866066,,1.0004500915770722
ders16_04,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.09760782867670059,3.9023921713232994,,1.1012485267704137
ders16_05,battery,emotion_dysregulation,,pathological,1.0,False,5,0.05289679393172264,0.05289679393172264,,-0.25531922776433724
ders16_06,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.054974883794784546,3.9450251162052155,,0.20092926540374278
ders16_07,battery,emotion_dysregulation,,pathological,1.0,False,5,0.04981470853090286,0.04981470853090286,,0.05983783748048055
ders16_08,battery,emotion_dysregulation,,pathological,1.0,False,5,0.02318635582923889,0.02318635582923889,,0.8542958103319566
ders16_09,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.08034681528806686,3.919653184711933,,-0.02607539494531297
ders16_10,battery,emotion_dysregulation,,pathological,1.0,False,5,0.0395703949034214,0.0395703949034214,,0.7718589865277323
ders16_11,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.06774656474590302,3.932253435254097,,0.9619476540838043
ders16_12,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.044893745332956314,3.9551062546670437,,-0.3022902302491939
ders16_13,battery,emotion_dysregulation,,pathological,1.0,False,5,0.08176900446414948,0.08176900446414948,,-0.2449124761762671
ders16_14,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.07612469047307968,3.9238753095269203,,-0.14200716789408374
ders16_15,battery,emotion_dysregulation,,pathological,1.0,False,5,0.0459417887032032,0.0459417887032032,,0.586624003802344
ders16_16,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.048383645713329315,3.9516163542866707,,1.2074783318206763
gas_01,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,0.03640684857964516,0.03640684857964516,,0.03554239201652365
gas_02,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,0.022784074768424034,3.977215925231576,,-0.5340878220140803
gas_03,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,0.06430446356534958,3.9356955364346504,,0.10331068154714274
gas_04,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,0.04150647670030594,0.04150647670030594,,-0.30005889859212864
gas_05,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,0.03080352395772934,0.03080352395772934,,-0.07815050580391425
gas_06,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,0.0413750559091568,0.0413750559091568,,-0.045914824936601595
gas_07,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,0.03965362161397934,0.03965362161397934,,-0.5530781896850872
gas_08,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,0.028844401240348816,0.028844401240348816,,-0.15635848849197753
gas_09,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,0.06859162449836731,0.06859162449836731,,0.11739946837270965
gas_10,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,0.034564465284347534,0.034564465284347534,,0.08414116630095403
ius12_01,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,0.021236194297671318,0.021236194297671318,,-0.8262865829434116
ius12_02,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,0.021013271063566208,3.978986728936434,,-0.4468332773723369
ius12_03,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,0.022894497960805893,3.977105502039194,,-0.9997773397665664
ius12_04,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,0.027064364403486252,0.027064364403486252,,-0.896907891360629
ius12_05,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,0.05334755778312683,3.946652442216873,,0.6735988639103042
ius12_06,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,0.03236165642738342,0.03236165642738342,,0.4267039569558939
ius12_07,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,0.018556132912635803,3.981443867087364,,0.2898149718693248
ius12_08,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,0.029304254800081253,0.029304254800081253,,-1.3679718441802633
ius12_09,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,0.014913154765963554,3.9850868452340364,,0.8033929777863416
ius12_10,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,0.012868767604231834,0.012868767604231834,,0.7418214012141952
ius12_11,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,0.010837293229997158,0.010837293229997158,,0.18192803824958137
ius12_12,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,0.030796896666288376,3.9692031033337116,,0.5698352058130707
mach_iv_01,battery,machiavellianism,,,1.0,False,5,0.029985828325152397,0.029985828325152397,,0.05987037932615158
mach_iv_02,battery,machiavellianism,,,1.0,False,5,0.031010150909423828,0.031010150909423828,,0.830917608084659
mach_iv_03,battery,machiavellianism,,,-1.0,False,5,0.03852412849664688,3.961475871503353,,-0.17982236410365315
mach_iv_04,battery,machiavellianism,,,-1.0,False,5,0.028672676533460617,3.9713273234665394,,-0.38963811268073734
mach_iv_05,battery,machiavellianism,,,1.0,False,5,0.033468328416347504,0.033468328416347504,,1.6036424979841395
mach_iv_06,battery,machiavellianism,,,-1.0,False,5,0.010385923087596893,3.989614076912403,,1.5331453886330548
mach_iv_07,battery,machiavellianism,,,-1.0,False,5,0.015323982574045658,3.9846760174259543,,0.8037782978011556
mach_iv_08,battery,machiavellianism,,,1.0,False,5,0.038297973573207855,0.038297973573207855,,0.7077324109078709
mach_iv_09,battery,machiavellianism,,,-1.0,False,5,0.03500639647245407,3.964993603527546,,0.3029258599243835
mach_iv_10,battery,machiavellianism,,,-1.0,False,5,0.036236442625522614,3.9637635573744774,,0.46376594600139004
mach_iv_11,battery,machiavellianism,,,-1.0,False,5,0.06913845986127853,3.9308615401387215,,-0.4556617887816432
mach_iv_12,battery,machiavellianism,,,1.0,False,5,0.014527233317494392,0.014527233317494392,,-0.36690731310546254
mach_iv_13,battery,machiavellianism,,,1.0,False,5,0.05223068594932556,0.05223068594932556,,0.6209376278550891
mach_iv_14,battery,machiavellianism,,,-1.0,False,5,0.02490595541894436,3.9750940445810556,,0.23006423335468595
mach_iv_15,battery,machiavellianism,,,1.0,False,5,0.017290964722633362,0.017290964722633362,,0.18274538598259926
mach_iv_16,battery,machiavellianism,,,-1.0,False,5,0.012573860585689545,3.9874261394143105,,-0.1602957255743378
mach_iv_17,battery,machiavellianism,,,-1.0,False,5,0.014262251555919647,3.9857377484440804,,1.3534790327233654
mach_iv_18,battery,machiavellianism,,,1.0,False,5,0.04003416746854782,0.04003416746854782,,0.013934176511905205
mach_iv_19,battery,machiavellianism,,,1.0,False,5,0.046335361897945404,0.046335361897945404,,0.08219822315771097
mach_iv_20,battery,machiavellianism,,,1.0,False,5,0.040271710604429245,0.040271710604429245,,-0.7157995087722231
mps_01,battery,machiavellianism,Amorality,pathological,1.0,False,5,0.03937745839357376,0.03937745839357376,,1.5040187089784443
mps_02,battery,machiavellianism,Amorality,pathological,-1.0,False,5,0.05625900998711586,3.943740990012884,,-0.11974784319805054
mps_03,battery,machiavellianism,Amorality,pathological,1.0,False,5,0.03615516051650047,0.03615516051650047,,0.7748201122208787
mps_04,battery,machiavellianism,Amorality,pathological,-1.0,False,5,0.01661529578268528,3.9833847042173147,,-1.1461702715931534
mps_05,battery,machiavellianism,Amorality,pathological,1.0,False,5,0.0615278035402298,0.0615278035402298,,-0.21556094451946262
mps_06,battery,machiavellianism,Desire for Control,conditional,-1.0,False,5,0.03188794106245041,3.9681120589375496,,0.1957108507861336
mps_07,battery,machiavellianism,Desire for Control,conditional,1.0,False,5,0.018113775178790092,0.018113775178790092,,-0.32038593498447065
mps_08,battery,machiavellianism,Desire for Control,conditional,-1.0,False,5,0.015151815488934517,3.9848481845110655,,-1.3227395986788424
mps_09,battery,machiavellianism,Desire for Status,conditional,1.0,False,5,0.016463130712509155,0.016463130712509155,,-1.6346999333373118
mps_10,battery,machiavellianism,Desire for Status,conditional,-1.0,False,5,0.02779233083128929,3.9722076691687107,,0.06143373545158748
mps_11,battery,machiavellianism,Desire for Status,conditional,1.0,False,5,0.0262883510440588,0.0262883510440588,,1.0353517683430131
mps_12,battery,machiavellianism,Distrust of Others,pathological,-1.0,False,5,0.028094397857785225,3.9719056021422148,,0.5950320046985115
mps_13,battery,machiavellianism,Distrust of Others,pathological,1.0,False,5,0.03228510916233063,0.03228510916233063,,-0.9922819202726956
mps_14,battery,machiavellianism,Distrust of Others,pathological,-1.0,False,5,0.10353457182645798,3.896465428173542,,0.20914882094757814
mps_15,battery,machiavellianism,Distrust of Others,pathological,1.0,False,5,0.05371180549263954,0.05371180549263954,,0.13606687922123006
mps_16,battery,machiavellianism,Distrust of Others,pathological,-1.0,False,5,0.1000862717628479,3.899913728237152,,-0.7344831757919641
narq_01,battery,narcissism,admiration,adaptive,1.0,False,6,0.02573847956955433,0.02573847956955433,,1.642000673269317
narq_02,battery,narcissism,admiration,adaptive,1.0,False,6,0.05461226776242256,0.05461226776242256,,-0.03546986267856567
narq_03,battery,narcissism,admiration,adaptive,1.0,False,6,0.0784384161233902,0.0784384161233902,,-0.9283910064036283
narq_04,battery,narcissism,rivalry,pathological,1.0,False,6,0.06552550941705704,0.06552550941705704,,-1.3570757620417364
narq_05,battery,narcissism,admiration,adaptive,1.0,False,6,0.053493354469537735,0.053493354469537735,,0.8573545633545143
narq_06,battery,narcissism,rivalry,pathological,1.0,False,6,0.048275284469127655,0.048275284469127655,,-0.9949762833389433
narq_07,battery,narcissism,admiration,adaptive,1.0,False,6,0.0659363865852356,0.0659363865852356,,-1.1358122280388252
narq_08,battery,narcissism,admiration,adaptive,1.0,False,6,0.07263034582138062,0.07263034582138062,,-0.3965338112108143
narq_09,battery,narcissism,rivalry,pathological,1.0,False,6,0.03143680840730667,0.03143680840730667,,1.6583711401167553
narq_10,battery,narcissism,rivalry,pathological,1.0,False,6,0.06178406625986099,0.06178406625986099,,-1.519454010961831
narq_11,battery,narcissism,rivalry,pathological,1.0,False,6,0.037827931344509125,0.037827931344509125,,-0.054868090697977046
narq_12,battery,narcissism,rivalry,pathological,1.0,False,6,0.0358382947742939,0.0358382947742939,,-0.5699554545359264
narq_13,battery,narcissism,rivalry,pathological,1.0,False,6,0.062342025339603424,0.062342025339603424,,-0.08756854345680964
narq_14,battery,narcissism,rivalry,pathological,1.0,False,6,0.046670183539390564,0.046670183539390564,,-0.8256675484128841
narq_15,battery,narcissism,admiration,adaptive,1.0,False,6,0.13951869308948517,0.13951869308948517,,-1.2491674595983668
narq_16,battery,narcissism,admiration,adaptive,1.0,False,6,0.05296700447797775,0.05296700447797775,,-0.5375399357949433
narq_17,battery,narcissism,rivalry,pathological,1.0,False,6,0.03293006122112274,0.03293006122112274,,-1.1350956395070448
narq_18,battery,narcissism,admiration,adaptive,1.0,False,6,0.06402807682752609,0.06402807682752609,,-0.8244156319505449
npi_01,battery,narcissism,,,1.0,False,5,0.018261034041643143,0.018261034041643143,,0.1811148715370804
npi_02,battery,narcissism,,,-1.0,False,5,0.016848739236593246,3.9831512607634068,,0.6077234552913873
npi_03,battery,narcissism,,,1.0,False,5,0.014555711299180984,0.014555711299180984,,1.0479196733170937
npi_04,battery,narcissism,,,-1.0,False,5,0.020445259287953377,3.9795547407120466,,-0.3014321164438376
npi_05,battery,narcissism,,,-1.0,False,5,0.033906593918800354,3.9660934060811996,,-0.8473834118687402
npi_06,battery,narcissism,,,1.0,False,5,0.022463543340563774,0.022463543340563774,,0.5110974844946681
npi_07,battery,narcissism,,,-1.0,False,5,0.010921680368483067,3.989078319631517,,-0.7845200907905978
npi_08,battery,narcissism,,,1.0,False,5,0.015809316188097,0.015809316188097,,1.6037724398703657
npi_09,battery,narcissism,,,-1.0,False,5,0.01596512831747532,3.9840348716825247,,0.8304308475846904
npi_10,battery,narcissism,,,-1.0,False,5,0.01039390079677105,3.989606099203229,,0.060531544329021525
npi_11,battery,narcissism,,,1.0,False,5,0.015472241677343845,0.015472241677343845,,2.0616130818962892
npi_12,battery,narcissism,,,1.0,False,5,0.01310884952545166,0.01310884952545166,,-0.4549137834308943
npi_13,battery,narcissism,,,1.0,False,5,0.00801892951130867,0.00801892951130867,,-1.565242321052875
