id,kind,cat_or_group,subscale,component_class,sign,is_filler,n_anchors,likert_raw,likert_endorse,binary_raw,binary_endorse,willingness,probe_raw
bisbas_15,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.3620757874721687,0.6379242125278313,24.3316593170166,-24.3316593170166,,0.3221109720613644
bisbas_16,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.2232841325841157,0.7767158674158843,27.746610641479492,-27.746610641479492,,1.9967160273571447
bisbas_17,battery,motivational_systems,filler,none,-1.0,True,4,2.1269943346770672,0.8730056653229328,21.24891471862793,-21.24891471862793,,0.1975502685853816
bisbas_18,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.407126126585039,0.5928738734149608,29.916004180908203,-29.916004180908203,,1.847917331088818
bisbas_19,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.2800573241547664,0.7199426758452336,26.74748992919922,-26.74748992919922,,0.4934767042324084
bisbas_20,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.269848070553185,0.7301519294468148,28.496572494506836,-28.496572494506836,,-0.4252857857880237
bisbas_21,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.2607253269748795,0.7392746730251205,17.372262954711914,-17.372262954711914,,0.14519059673685497
bisbas_22,battery,motivational_systems,bis,adaptive,1.0,False,4,2.0461886208780897,2.0461886208780897,22.498273849487305,22.498273849487305,,1.2007189626877661
bisbas_23,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.1863125306428133,0.8136874693571867,23.498151779174805,-23.498151779174805,,0.974766630054934
bisbas_24,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.392699641672503,0.607300358327497,18.249820709228516,-18.249820709228516,,0.6977880890756805
ptq_01,battery,PTQ,,,1.0,False,5,3.9999918401968526,3.9999918401968526,16.621292114257812,16.621292114257812,,1.2978071879568243
ptq_02,battery,PTQ,,,1.0,False,5,3.99996376729226,3.99996376729226,23.22646713256836,23.22646713256836,,0.1734615136204436
ptq_03,battery,PTQ,,,1.0,False,5,3.9999859440901275,3.9999859440901275,16.74916648864746,16.74916648864746,,-0.27306853658805785
ptq_04,battery,PTQ,,,1.0,False,5,3.9999968676015314,3.9999968676015314,17.874919891357422,17.874919891357422,,0.6313253752496244
ptq_05,battery,PTQ,,,1.0,False,5,3.9999934737685243,3.9999934737685243,11.99991226196289,11.99991226196289,,-0.8973886730762297
ptq_06,battery,PTQ,,,1.0,False,5,3.9999804776669055,3.9999804776669055,10.374794006347656,10.374794006347656,,-0.5418669882242191
ptq_07,battery,PTQ,,,1.0,False,5,3.9999856441160615,3.9999856441160615,25.923803329467773,25.923803329467773,,0.6198203537524669
ptq_08,battery,PTQ,,,1.0,False,5,3.999997666686394,3.999997666686394,21.873395919799805,21.873395919799805,,-0.3587477424318122
ptq_09,battery,PTQ,,,1.0,False,5,3.9999566658219874,3.9999566658219874,22.36956787109375,22.36956787109375,,0.19454408928025768
ptq_10,battery,PTQ,,,1.0,False,5,3.999992233261339,3.999992233261339,16.124897003173828,16.124897003173828,,0.37858596849741466
ptq_11,battery,PTQ,,,1.0,False,5,3.999999241494367,3.999999241494367,14.499460220336914,14.499460220336914,,-0.008409927424201324
ptq_12,battery,PTQ,,,1.0,False,5,3.999967554507082,3.999967554507082,24.101179122924805,24.101179122924805,,-0.2775954905686042
ptq_13,battery,PTQ,,,1.0,False,5,3.9999971680970297,3.9999971680970297,20.374042510986328,20.374042510986328,,-0.40361941988786487
ptq_14,battery,PTQ,,,1.0,False,5,3.9997623011100547,3.9997623011100547,2.99936580657959,2.99936580657959,,0.6462678854024861
ptq_15,battery,PTQ,,,1.0,False,5,3.9999712226197235,3.9999712226197235,11.874889373779297,11.874889373779297,,0.3899586845823939
phq9_1,battery,PHQ-9,,,1.0,False,4,1.8109682039002197,1.8109682039002197,5.1249284744262695,5.1249284744262695,,-0.5114515770519508
phq9_2,battery,PHQ-9,,,1.0,False,4,1.816456963766193,1.816456963766193,7.370882034301758,7.370882034301758,,-1.178041124886807
phq9_3,battery,PHQ-9,,,1.0,False,4,1.8389258619394337,1.8389258619394337,14.874299049377441,14.874299049377441,,0.17014362206708622
phq9_4,battery,PHQ-9,,,1.0,False,4,1.8834546863513362,1.8834546863513362,20.74894905090332,20.74894905090332,,0.7516730087549666
phq9_5,battery,PHQ-9,,,1.0,False,4,1.938991841362549,1.938991841362549,11.499765396118164,11.499765396118164,,-0.34657858714085954
phq9_6,battery,PHQ-9,,,1.0,False,4,1.6772413778079869,1.6772413778079869,0.24992656707763672,0.24992656707763672,,-0.5942107381416974
phq9_7,battery,PHQ-9,,,1.0,False,4,1.767581352945049,1.767581352945049,22.37309455871582,22.37309455871582,,-1.2111582190543255
phq9_8,battery,PHQ-9,,,1.0,False,4,1.9966942111149748,1.9966942111149748,10.499980926513672,10.499980926513672,,-0.6087709502101966
phq9_9,battery,PHQ-9,,,1.0,False,4,1.8412423703975846,1.8412423703975846,-2.533834457397461,-2.533834457397461,,-2.3553144038073146
gad7_1,battery,GAD-7,,,1.0,False,4,1.755708222510985,1.755708222510985,15.499481201171875,15.499481201171875,,-0.790094948121431
gad7_2,battery,GAD-7,,,1.0,False,4,1.9884535725027899,1.9884535725027899,12.999908447265625,12.999908447265625,,0.4162276238424236
gad7_3,battery,GAD-7,,,1.0,False,4,1.8816875279496545,1.8816875279496545,14.499933242797852,14.499933242797852,,-0.6750161139166173
gad7_4,battery,GAD-7,,,1.0,False,4,1.7544471907688017,1.7544471907688017,20.374914169311523,20.374914169311523,,-2.2594836104317952
gad7_5,battery,GAD-7,,,1.0,False,4,1.78696361377123,1.78696361377123,14.49997329711914,14.49997329711914,,0.6488448607855004
gad7_6,battery,GAD-7,,,1.0,False,4,1.7732999472756146,1.7732999472756146,7.9999799728393555,7.9999799728393555,,-0.06880233217290055
gad7_7,battery,GAD-7,,,1.0,False,4,1.580993729054571,1.580993729054571,11.874702453613281,11.874702453613281,,0.35435010950104373
ders16_01,battery,emotion_dysregulation,,pathological,1.0,False,5,2.7167036036944494,2.7167036036944494,19.37356948852539,19.37356948852539,,-0.0482664220257476
ders16_02,battery,emotion_dysregulation,,pathological,-1.0,False,5,3.341933027255195,0.658066972744805,24.48711585998535,-24.48711585998535,,0.8412813621394131
ders16_03,battery,emotion_dysregulation,,pathological,1.0,False,5,3.192739912788337,3.192739912788337,23.994626998901367,23.994626998901367,,1.8182195921476025
ders16_04,battery,emotion_dysregulation,,pathological,-1.0,False,5,3.3068447898602225,0.6931552101397775,26.10872459411621,-26.10872459411621,,1.5557407660944214
ders16_05,battery,emotion_dysregulation,,pathological,1.0,False,5,2.924228107666634,2.924228107666634,5.624774932861328,5.624774932861328,,2.3393002106014116
ders16_06,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.489835880341472,1.510164119658528,13.624985694885254,-13.624985694885254,,1.7131068144741146
ders16_07,battery,emotion_dysregulation,,pathological,1.0,False,5,3.4078037631144427,3.4078037631144427,28.616947174072266,28.616947174072266,,1.435604445023052
ders16_08,battery,emotion_dysregulation,,pathological,1.0,False,5,3.5653356331182584,3.5653356331182584,25.242839813232422,25.242839813232422,,1.6356559970594748
ders16_09,battery,emotion_dysregulation,,pathological,-1.0,False,5,3.5231846486881824,0.4768153513118176,28.718597412109375,-28.718597412109375,,1.9981141292073563
ders16_10,battery,emotion_dysregulation,,pathological,1.0,False,5,2.972664167182611,2.972664167182611,11.124961853027344,11.124961853027344,,1.8336273826809095
ders16_11,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.492689849914064,2.507310150085936,3.4999847412109375,-3.4999847412109375,,2.006084701185284
ders16_12,battery,emotion_dysregulation,,pathological,-1.0,False,5,3.729810924247636,0.27018907575236417,31.739696502685547,-31.739696502685547,,1.2078287350166534
ders16_13,battery,emotion_dysregulation,,pathological,1.0,False,5,3.109190767244258,3.109190767244258,21.374807357788086,21.374807357788086,,1.6997854065828397
ders16_14,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.259819624751119,1.740180375248881,9.87496566772461,-9.87496566772461,,1.391467840077504
ders16_15,battery,emotion_dysregulation,,pathological,1.0,False,5,3.109182658638849,3.109182658638849,17.37487030029297,17.37487030029297,,1.808726959201394
ders16_16,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.9999982517780432,2.0000017482219565,3.4999637603759766,-3.4999637603759766,,1.1778861367311588
gas_01,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,3.1091953250821573,3.1091953250821573,16.249980926513672,16.249980926513672,,1.1907587137035116
gas_02,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,3.5231864613635184,0.47681353863648157,26.248619079589844,-26.248619079589844,,1.272716491307456
gas_03,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,3.306845904683593,0.693154095316407,13.37497615814209,-13.37497615814209,,1.4495242684856335
gas_04,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,3.1927447883849776,3.1927447883849776,10.749996185302734,10.749996185302734,,1.3529691904572814
gas_05,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,3.564426900630486,3.564426900630486,27.62430763244629,27.62430763244629,,1.2937927153848516
gas_06,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,3.596484571004746,3.596484571004746,28.62310218811035,28.62310218811035,,1.0360307317573114
gas_07,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,3.468140144968845,3.468140144968845,25.37356948852539,25.37356948852539,,0.8957115066860082
gas_08,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,3.52318657167585,3.52318657167585,25.749685287475586,25.749685287475586,,1.296502402100853
gas_09,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,3.4963077440143153,3.4963077440143153,24.374696731567383,24.374696731567383,,1.2862673103911537
gas_10,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,3.639627369872811,3.639627369872811,28.496965408325195,28.496965408325195,,1.258308346662356
ius12_01,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,2.4524777748233624,2.4524777748233624,9.87496566772461,9.87496566772461,,-0.8306237433129011
ius12_02,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,2.489832587902993,1.5101674120970068,12.124979019165039,-12.124979019165039,,-0.09051533950674218
ius12_03,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,3.7596500718386183,0.24034992816138168,30.856477737426758,-30.856477737426758,,0.6732908763435184
ius12_04,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,3.5811670613135007,3.5811670613135007,21.3740234375,21.3740234375,,-0.15182149380583887
ius12_05,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,3.4386525802352037,0.5613474197647963,27.370176315307617,-27.370176315307617,,0.7161586811937848
ius12_06,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,3.019632604787302,3.019632604787302,16.12488555908203,16.12488555908203,,-0.09780459721279922
ius12_07,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,3.4386456543296395,0.5613543456703605,24.87270164489746,-24.87270164489746,,0.3936302711703141
ius12_08,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,3.5964756610780677,3.5964756610780677,23.87232780456543,23.87232780456543,,-1.9787627730349184
ius12_09,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,3.1927464288159086,0.8072535711840914,21.874004364013672,-21.874004364013672,,0.2814561992971525
ius12_10,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,3.496297840597482,3.496297840597482,21.249923706054688,21.249923706054688,,-0.03889292825756874
ius12_11,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,3.3975191035742944,3.3975191035742944,25.744688034057617,25.744688034057617,,-0.3880459580816602
ius12_12,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,3.3419321951014007,0.6580678048985993,26.71470832824707,-26.71470832824707,,-0.44377542020877314
mach_iv_01,battery,machiavellianism,,,1.0,False,5,3.3419233950180627,3.3419233950180627,16.624990463256836,16.624990463256836,,0.46524324600637
mach_iv_02,battery,machiavellianism,,,1.0,False,5,1.5444876792290338,1.5444876792290338,0.7499885559082031,0.7499885559082031,,-1.3966149833161174
mach_iv_03,battery,machiavellianism,,,-1.0,False,5,3.5231729873657,0.47682701263429994,11.374910354614258,-11.374910354614258,,0.2336824675455318
mach_iv_04,battery,machiavellianism,,,-1.0,False,5,3.4962973950831993,0.5037026049168007,21.867801666259766,-21.867801666259766,,-0.18472390982065434
mach_iv_05,battery,machiavellianism,,,1.0,False,5,1.2294297322734673,1.2294297322734673,-0.2501487731933594,-0.2501487731933594,,0.033939313050269426
mach_iv_06,battery,machiavellianism,,,-1.0,False,5,3.0196238627327787,0.9803761372672213,6.124938488006592,-6.124938488006592,,1.0356705572118576
mach_iv_07,battery,machiavellianism,,,-1.0,False,5,2.3099741612125504,1.6900258387874496,14.749944686889648,-14.749944686889648,,0.33929339225517063
mach_iv_08,battery,machiavellianism,,,1.0,False,5,2.0115806408754695,2.0115806408754695,2.374868392944336,2.374868392944336,,0.47262811930145965
mach_iv_09,battery,machiavellianism,,,-1.0,False,5,3.618597622968563,0.3814023770314372,28.738405227661133,-28.738405227661133,,0.68396399134574
mach_iv_10,battery,machiavellianism,,,-1.0,False,5,2.7705659569294543,1.2294340430705457,7.5,-7.5,,1.1878967276487526
mach_iv_11,battery,machiavellianism,,,-1.0,False,5,2.370656607416429,1.629343392583571,6.374967575073242,-6.374967575073242,,0.5707433307403549
mach_iv_12,battery,machiavellianism,,,1.0,False,5,1.8130443131344778,1.8130443131344778,3.2499351501464844,3.2499351501464844,,-0.4369042569106236
mach_iv_13,battery,machiavellianism,,,1.0,False,5,0.8482793582276428,0.8482793582276428,-1.0003938674926758,-1.0003938674926758,,-1.052357896368691
mach_iv_14,battery,machiavellianism,,,-1.0,False,5,2.3099756288086604,1.6900243711913396,8.999977111816406,-8.999977111816406,,-0.28881852427862453
mach_iv_15,battery,machiavellianism,,,1.0,False,5,2.8879214049816673,2.8879214049816673,11.249963760375977,11.249963760375977,,-0.33112043507930844
