id,kind,cat_or_group,subscale,component_class,sign,is_filler,n_anchors,likert_raw,likert_endorse,binary_raw,binary_endorse,willingness,probe_raw
acme_12,battery,ACME,RES,,-1.0,False,5,1.3383514710745328,2.6616485289254674,5.327080726623535,-5.327080726623535,,0.49613881528839054
acme_13,battery,ACME,RES,,-1.0,False,5,1.5693149008680451,2.4306850991319546,5.0795063972473145,-5.0795063972473145,,0.32505554075608245
acme_14,battery,ACME,COG,adaptive,-1.0,False,5,1.9374551582436672,2.062544841756333,6.9071431159973145,-6.9071431159973145,,-0.2412080627048887
acme_15,battery,ACME,COG,adaptive,1.0,False,5,2.186887072324107,2.186887072324107,5.836020469665527,5.836020469665527,,-0.728630847101341
acme_16,battery,ACME,COG,adaptive,1.0,False,5,1.8683067362535226,1.8683067362535226,5.880373477935791,5.880373477935791,,0.6250593091749748
acme_17,battery,ACME,RES,,-1.0,False,5,1.2294339893096287,2.7705660106903713,4.694545745849609,-4.694545745849609,,0.37309288068390956
acme_18,battery,ACME,DIS,pathological,-1.0,False,5,1.451855451561922,2.548144548438078,3.409669876098633,-3.409669876098633,,-1.250270592194306
acme_19,battery,ACME,DIS,pathological,-1.0,False,5,1.4518576960620924,2.5481423039379076,2.837127208709717,-2.837127208709717,,-1.0405736321861503
acme_20,battery,ACME,DIS,pathological,-1.0,False,5,1.812969713313615,2.187030286686385,8.001750946044922,-8.001750946044922,,1.4495186893571466
acme_21,battery,ACME,DIS,pathological,-1.0,False,5,1.510126353187681,2.489873646812319,5.901454448699951,-5.901454448699951,,-0.49664390140110815
acme_22,battery,ACME,RES,,-1.0,False,5,1.45181776712326,2.54818223287674,4.6351237297058105,-4.6351237297058105,,0.677920852373427
acme_23,battery,ACME,RES,,1.0,False,5,2.5397783067740374,2.5397783067740374,7.306852340698242,7.306852340698242,,0.22219985020078536
acme_24,battery,ACME,RES,,-1.0,False,5,1.7511875160076065,2.2488124839923938,5.947395324707031,-5.947395324707031,,0.0595843069877231
acme_25,battery,ACME,COG,adaptive,1.0,False,5,1.8750744189724446,1.8750744189724446,6.458435535430908,6.458435535430908,,0.3423628095374893
acme_26,battery,ACME,DIS,pathological,-1.0,False,5,1.09072596193212,2.9092740380678803,3.090303421020508,-3.090303421020508,,-1.1807145944570956
acme_27,battery,ACME,DIS,pathological,-1.0,False,5,1.1256384019731671,2.874361598026833,2.099480152130127,-2.099480152130127,,-0.36414102933022985
acme_28,battery,ACME,RES,,1.0,False,5,2.309905946808709,2.309905946808709,6.764099597930908,6.764099597930908,,0.4279726201165821
acme_29,battery,ACME,RES,,1.0,False,5,2.4045902607466982,2.4045902607466982,8.704623222351074,8.704623222351074,,0.5141603544416369
acme_30,battery,ACME,RES,,1.0,False,5,2.605311299660187,2.605311299660187,8.427968978881836,8.427968978881836,,0.08322603999406653
acme_31,battery,ACME,COG,adaptive,-1.0,False,5,1.569266679624649,2.430733320375351,5.401808738708496,-5.401808738708496,,0.29493039093634277
acme_32,battery,ACME,RES,,-1.0,False,5,1.2455498404137482,2.754450159586252,3.9704601764678955,-3.9704601764678955,,0.6524368189165752
acme_33,battery,ACME,COG,adaptive,1.0,False,5,1.9374425138208733,1.9374425138208733,6.398598670959473,6.398598670959473,,0.4554335119536912
acme_34,battery,ACME,COG,adaptive,1.0,False,5,2.186918896454592,2.186918896454592,6.868753910064697,6.868753910064697,,1.164752421306713
acme_35,battery,ACME,COG,adaptive,-1.0,False,5,1.9374104817838402,2.0625895182161598,6.388714790344238,-6.388714790344238,,-0.6657477038043109
acme_36,battery,ACME,DIS,pathological,-1.0,False,5,1.5101242005502564,2.4898757994497434,3.9513986110687256,-3.9513986110687256,,-0.3102816992916222
beaq_01,battery,experiential_avoidance,,pathological,1.0,False,5,1.0273415318592012,1.0273415318592012,3.494267225265503,3.494267225265503,,0.4172897550963426
beaq_02,battery,experiential_avoidance,,pathological,-1.0,False,5,2.1868084732606246,1.8131915267393754,8.505205154418945,-8.505205154418945,,0.6274905342543593
beaq_03,battery,experiential_avoidance,,pathological,-1.0,False,5,1.9999549718696579,2.000045028130342,6.225561141967773,-6.225561141967773,,1.376106208529425
beaq_04,battery,experiential_avoidance,,pathological,1.0,False,5,1.8129376884928186,1.8129376884928186,6.567662239074707,6.567662239074707,,-0.2668653972778019
beaq_05,battery,experiential_avoidance,,pathological,1.0,False,5,1.8750978151071493,1.8750978151071493,7.165452003479004,7.165452003479004,,0.8789716401684002
beaq_06,battery,experiential_avoidance,,pathological,-1.0,False,5,1.7582756452514086,2.2417243547485914,6.303193092346191,-6.303193092346191,,0.9972249491914309
beaq_07,battery,experiential_avoidance,,pathological,-1.0,False,5,1.9998985786623509,2.000101421337649,7.12244987487793,-7.12244987487793,,0.2363756356980582
beaq_08,battery,experiential_avoidance,,pathological,-1.0,False,5,2.186864612015958,1.8131353879840422,8.920734405517578,-8.920734405517578,,1.3129384396483967
beaq_09,battery,experiential_avoidance,,pathological,1.0,False,5,1.8857854588783491,1.8857854588783491,7.74429178237915,7.74429178237915,,0.09479842728562371
beaq_10,battery,experiential_avoidance,,pathological,-1.0,False,5,1.937425278479222,2.062574721520778,6.226962089538574,-6.226962089538574,,1.3919112310370558
beaq_11,battery,experiential_avoidance,,pathological,-1.0,False,5,1.8129841729645744,2.1870158270354256,6.375451564788818,-6.375451564788818,,-0.058881036673658294
beaq_12,battery,experiential_avoidance,,pathological,1.0,False,5,2.2276338973467014,2.2276338973467014,7.727686405181885,7.727686405181885,,1.1947964708037473
beaq_13,battery,experiential_avoidance,,pathological,-1.0,False,5,1.6292511163393033,2.3707488836606965,6.193833827972412,-6.193833827972412,,-0.6682778897172996
beaq_14,battery,experiential_avoidance,,pathological,1.0,False,5,1.8130073034703018,1.8130073034703018,5.733677387237549,5.733677387237549,,0.976007814555236
beaq_15,battery,experiential_avoidance,,pathological,1.0,False,5,1.176860117618576,1.176860117618576,3.827380895614624,3.827380895614624,,1.2451460283329494
bhs_01,battery,hopelessness,,,-1.0,False,4,1.8673310633490399,1.1326689366509601,7.552303791046143,-7.552303791046143,,1.0735364667073157
bhs_02,battery,hopelessness,,,1.0,False,4,1.3597660258070419,1.3597660258070419,3.0859804153442383,3.0859804153442383,,0.3426453034754551
bhs_03,battery,hopelessness,,,-1.0,False,4,1.732471681264193,1.267528318735807,8.89208698272705,-8.89208698272705,,1.5534394118327102
bhs_04,battery,hopelessness,,,1.0,False,4,1.4531163748095857,1.4531163748095857,6.153139591217041,6.153139591217041,,1.276242018852145
bhs_05,battery,hopelessness,,,-1.0,False,4,1.5467964556552476,1.4532035443447524,4.925057411193848,-4.925057411193848,,1.9231348860690756
bhs_06,battery,hopelessness,,,-1.0,False,4,1.867317352848228,1.132682647151772,8.195813179016113,-8.195813179016113,,1.120289044243376
bhs_07,battery,hopelessness,,,1.0,False,4,1.0889153004617207,1.0889153004617207,3.861563205718994,3.861563205718994,,1.043283857095846
bhs_08,battery,hopelessness,,,-1.0,False,4,1.4063511385634273,1.5936488614365727,4.653503894805908,-4.653503894805908,,1.0816977438092792
bhs_09,battery,hopelessness,,,1.0,False,4,1.3597442908434367,1.3597442908434367,5.002098083496094,5.002098083496094,,1.3454568045321924
bhs_10,battery,hopelessness,,,-1.0,False,4,1.8673266748318385,1.1326733251681615,8.340250968933105,-8.340250968933105,,1.0501092803455787
bhs_11,battery,hopelessness,,,1.0,False,4,1.2675008889171304,1.2675008889171304,4.351726531982422,4.351726531982422,,1.3768684569077991
bhs_12,battery,hopelessness,,,1.0,False,4,1.4999571371963645,1.4999571371963645,5.5712995529174805,5.5712995529174805,,1.6245559030730499
bhs_13,battery,hopelessness,,,-1.0,False,4,1.221976748465167,1.778023251534833,4.878404140472412,-4.878404140472412,,1.5839716190560533
bhs_14,battery,hopelessness,,,1.0,False,4,1.4530940536284183,1.4530940536284183,3.6277971267700195,3.6277971267700195,,0.6869834285789882
bhs_15,battery,hopelessness,,,-1.0,False,4,1.9110220904055764,1.0889779095944236,7.667747974395752,-7.667747974395752,,1.4807232561538282
bhs_16,battery,hopelessness,,,1.0,False,4,1.4063351404336901,1.4063351404336901,4.144808292388916,4.144808292388916,,1.0046704837643758
bhs_17,battery,hopelessness,,,1.0,False,4,1.0889151810574258,1.0889151810574258,4.0242204666137695,4.0242204666137695,,1.7225209519794324
bhs_18,battery,hopelessness,,,1.0,False,4,1.313446596418583,1.313446596418583,5.656205177307129,5.656205177307129,,0.7381353334990091
bhs_19,battery,hopelessness,,,-1.0,False,4,1.5468250142835724,1.4531749857164276,7.837165832519531,-7.837165832519531,,1.010946111100754
bhs_20,battery,hopelessness,,,1.0,False,4,1.4063435507121582,1.4063435507121582,3.3843069076538086,3.3843069076538086,,1.2172497290702267
bisbas_01,battery,motivational_systems,filler,none,-1.0,True,4,2.0244995567041375,0.9755004432958625,4.545804500579834,-4.545804500579834,,1.8669725909583903
bisbas_02,battery,motivational_systems,bis,adaptive,1.0,False,4,1.9325289988414598,1.9325289988414598,4.549778938293457,4.549778938293457,,1.3349652516956114
bisbas_03,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.0536000902033704,0.9463999097966296,6.310783863067627,-6.310783863067627,,-0.575461309313793
bisbas_04,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.1440188270236833,0.8559811729763167,9.41330337524414,-9.41330337524414,,1.1359170248826806
bisbas_05,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.106008286597039,0.8939917134029609,8.102025032043457,-8.102025032043457,,0.9326766873578225
bisbas_06,battery,motivational_systems,filler,none,-1.0,True,4,2.1502378346824096,0.8497621653175904,8.865629196166992,-8.865629196166992,,0.8711652274164274
bisbas_07,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.059675859870551,0.9403241401294489,7.848358154296875,-7.848358154296875,,1.5085924313892003
bisbas_08,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.176431227227746,0.823568772772254,8.263616561889648,-8.263616561889648,,1.2660759538347173
bisbas_09,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.0912253616011602,0.9087746383988398,6.387706756591797,-6.387706756591797,,0.1703464189268591
bisbas_10,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.0683769134304963,0.9316230865695037,7.1184401512146,-7.1184401512146,,0.08069152187832485
bisbas_11,battery,motivational_systems,filler,none,-1.0,True,4,2.0218867215742504,0.9781132784257496,7.069206714630127,-7.069206714630127,,0.6371345557089767
bisbas_12,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.0601848041704445,0.9398151958295555,6.6092329025268555,-6.6092329025268555,,0.5200396633925624
bisbas_13,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.168194787157439,0.831805212842561,8.22689437866211,-8.22689437866211,,0.9510446598752433
bisbas_14,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.0952508904210365,0.9047491095789635,8.963159561157227,-8.963159561157227,,0.9312507126700121
bisbas_15,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.101544471695619,0.8984555283043809,7.02134895324707,-7.02134895324707,,0.27884496647984225
bisbas_16,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.163206654126935,0.836793345873065,8.857495307922363,-8.857495307922363,,1.4900633721672754
bisbas_17,battery,motivational_systems,filler,none,-1.0,True,4,2.1554630939963353,0.8445369060036647,8.475909233093262,-8.475909233093262,,-0.11508602332886264
bisbas_18,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.1108618829761774,0.8891381170238226,7.941935062408447,-7.941935062408447,,1.496821538191496
bisbas_19,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.118020793673141,0.881979206326859,7.6822943687438965,-7.6822943687438965,,0.8867097218562818
bisbas_20,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.10695180116736,0.89304819883264,8.403965950012207,-8.403965950012207,,-0.3475834639952029
bisbas_21,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.112062451261318,0.887937548738682,6.417473316192627,-6.417473316192627,,0.1029964247728763
bisbas_22,battery,motivational_systems,bis,adaptive,1.0,False,4,1.970608200081072,1.970608200081072,6.491013050079346,6.491013050079346,,2.106309467392396
bisbas_23,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,1.9457122815797303,1.0542877184202697,8.486885070800781,-8.486885070800781,,0.6719728638478202
bisbas_24,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.0869868406835668,0.9130131593164332,7.178302764892578,-7.178302764892578,,0.7326547401078247
ptq_01,battery,PTQ,,,1.0,False,5,3.9826830938210755,3.9826830938210755,6.731958389282227,6.731958389282227,,1.0715929337570766
ptq_02,battery,PTQ,,,1.0,False,5,3.9658865636029415,3.9658865636029415,7.866926193237305,7.866926193237305,,-0.26180742225993203
ptq_03,battery,PTQ,,,1.0,False,5,3.97504337791948,3.97504337791948,8.137715339660645,8.137715339660645,,-0.1310295515069635
ptq_04,battery,PTQ,,,1.0,False,5,3.9824985341771986,3.9824985341771986,7.664796352386475,7.664796352386475,,0.16709075822744923
ptq_05,battery,PTQ,,,1.0,False,5,3.9745934410659576,3.9745934410659576,6.462910175323486,6.462910175323486,,-0.17228362499988936
ptq_06,battery,PTQ,,,1.0,False,5,3.969133414181159,3.969133414181159,7.651394844055176,7.651394844055176,,-0.4816958612251878
ptq_07,battery,PTQ,,,1.0,False,5,3.9778403717699686,3.9778403717699686,8.100160598754883,8.100160598754883,,0.36225805137438694
ptq_08,battery,PTQ,,,1.0,False,5,3.988229683285799,3.988229683285799,8.515527725219727,8.515527725219727,,0.46987068645360575
ptq_09,battery,PTQ,,,1.0,False,5,3.9596125186827105,3.9596125186827105,8.343366622924805,8.343366622924805,,0.01614082530407246
ptq_10,battery,PTQ,,,1.0,False,5,3.979701482353281,3.979701482353281,7.429035663604736,7.429035663604736,,0.17357438552381743
ptq_11,battery,PTQ,,,1.0,False,5,3.9799462338922935,3.9799462338922935,7.65155553817749,7.65155553817749,,0.7799160971517953
ptq_12,battery,PTQ,,,1.0,False,5,3.9247583099758536,3.9247583099758536,8.668757438659668,8.668757438659668,,0.9506624148594458
ptq_13,battery,PTQ,,,1.0,False,5,3.988815806256629,3.988815806256629,7.432906150817871,7.432906150817871,,0.0861784597303612
ptq_14,battery,PTQ,,,1.0,False,5,3.971783892098405,3.971783892098405,5.688788414001465,5.688788414001465,,0.6648024660095064
ptq_15,battery,PTQ,,,1.0,False,5,3.9555161974521287,3.9555161974521287,6.671682834625244,6.671682834625244,,0.7906023763131462
phq9_1,battery,PHQ-9,,,1.0,False,4,0.7518377194429755,0.7518377194429755,4.741983413696289,4.741983413696289,,0.7913508894028023
phq9_2,battery,PHQ-9,,,1.0,False,4,1.1741129446105831,1.1741129446105831,2.9593169689178467,2.9593169689178467,,0.18039113786894934
phq9_3,battery,PHQ-9,,,1.0,False,4,1.2225059341888833,1.2225059341888833,5.173076629638672,5.173076629638672,,0.5244538988992726
phq9_4,battery,PHQ-9,,,1.0,False,4,1.1492547295841422,1.1492547295841422,7.069240570068359,7.069240570068359,,1.0701265323643585
phq9_5,battery,PHQ-9,,,1.0,False,4,0.9000619767528708,0.9000619767528708,5.381553649902344,5.381553649902344,,-0.4253856627314687
phq9_6,battery,PHQ-9,,,1.0,False,4,0.966987826822509,0.966987826822509,2.478292942047119,2.478292942047119,,-0.25548499751141795
phq9_7,battery,PHQ-9,,,1.0,False,4,1.1558312054366284,1.1558312054366284,6.4972686767578125,6.4972686767578125,,0.2260574502114645
phq9_8,battery,PHQ-9,,,1.0,False,4,0.8775372254013709,0.8775372254013709,4.837375164031982,4.837375164031982,,-0.062147409393177755
phq9_9,battery,PHQ-9,,,1.0,False,4,0.6642757178395541,0.6642757178395541,0.46481800079345703,0.46481800079345703,,-1.53129016762274
gad7_1,battery,GAD-7,,,1.0,False,4,1.1077324775313493,1.1077324775313493,6.091335773468018,6.091335773468018,,0.5418329336871137
gad7_2,battery,GAD-7,,,1.0,False,4,0.7930061253096862,0.7930061253096862,5.9844746589660645,5.9844746589660645,,-0.21138025552918016
gad7_3,battery,GAD-7,,,1.0,False,4,0.8634767772302693,0.8634767772302693,6.955764293670654,6.955764293670654,,0.7823349212397495
gad7_4,battery,GAD-7,,,1.0,False,4,0.8583159173784433,0.8583159173784433,7.3814263343811035,7.3814263343811035,,-1.1381830052450597
gad7_5,battery,GAD-7,,,1.0,False,4,0.6655266901172681,0.6655266901172681,6.389764785766602,6.389764785766602,,0.775339458728904
gad7_6,battery,GAD-7,,,1.0,False,4,0.7778220692627568,0.7778220692627568,4.924694061279297,4.924694061279297,,0.3081917554120781
gad7_7,battery,GAD-7,,,1.0,False,4,0.8317935833112695,0.8317935833112695,6.191973686218262,6.191973686218262,,0.9368043275951495
ders16_01,battery,emotion_dysregulation,,pathological,1.0,False,5,1.8129103033558172,1.8129103033558172,7.303661346435547,7.303661346435547,,-0.09349737901859734
ders16_02,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.7512626847965314,2.248737315203469,7.099163055419922,-7.099163055419922,,0.357200675631663
ders16_03,battery,emotion_dysregulation,,pathological,1.0,False,5,2.124639802726638,2.124639802726638,7.449444770812988,7.449444770812988,,2.0282819465163997
ders16_04,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.629321454118177,2.370678545881823,7.376325607299805,-7.376325607299805,,1.1691557522997504
ders16_05,battery,emotion_dysregulation,,pathological,1.0,False,5,1.9374105463446973,1.9374105463446973,5.123160362243652,5.123160362243652,,1.9791838100060615
ders16_06,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.2832816194181946,2.7167183805818054,5.337070465087891,-5.337070465087891,,1.5474418084888706
ders16_07,battery,emotion_dysregulation,,pathological,1.0,False,5,2.3098318165183582,2.3098318165183582,8.430634498596191,8.430634498596191,,1.9085872128857462
ders16_08,battery,emotion_dysregulation,,pathological,1.0,False,5,2.229886392500109,2.229886392500109,8.040064811706543,8.040064811706543,,1.8620802638027203
ders16_09,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.9999605259504818,2.000039474049518,8.18392276763916,-8.18392276763916,,1.058645871073907
ders16_10,battery,emotion_dysregulation,,pathological,1.0,False,5,2.0623817903363673,2.0623817903363673,5.081264495849609,5.081264495849609,,1.9554451256188108
ders16_11,battery,emotion_dysregulation,,pathological,-1.0,False,5,0.7789351317948092,3.2210648682051906,3.2597060203552246,-3.2597060203552246,,1.612426904252673
ders16_12,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.3099125199478516,1.6900874800521484,9.280105590820312,-9.280105590820312,,1.3860997220809146
ders16_13,battery,emotion_dysregulation,,pathological,1.0,False,5,1.9999524675663094,1.9999524675663094,7.874371528625488,7.874371528625488,,1.4147345392496538
ders16_14,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.236881409318914,2.763118590681086,4.713631629943848,-4.713631629943848,,1.1512070983496425
ders16_15,battery,emotion_dysregulation,,pathological,1.0,False,5,1.9374018092078007,1.9374018092078007,6.924165725708008,6.924165725708008,,2.1925373386440903
ders16_16,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.125643157707771,2.874356842292229,3.451356887817383,-3.451356887817383,,1.4923984958721204
gas_01,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,2.0621973597423238,2.0621973597423238,6.452513217926025,6.452513217926025,,0.9625450345874013
gas_02,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,2.2486282509365125,1.7513717490634875,8.065364837646484,-8.065364837646484,,0.891438055246253
gas_03,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,2.0624321555856655,1.9375678444143345,6.347891807556152,-6.347891807556152,,1.0833820166225805
gas_04,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,1.8129732982924545,1.8129732982924545,5.499785900115967,5.499785900115967,,0.9836414226735715
gas_05,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,1.9797696945096934,1.9797696945096934,7.6219401359558105,7.6219401359558105,,0.7844534307634747
gas_06,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,1.9999834330174742,1.9999834330174742,7.6475958824157715,7.6475958824157715,,0.8362834107466954
gas_07,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.124804125966479,2.124804125966479,7.421724319458008,7.421724319458008,,0.5418353838717587
gas_08,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,1.8751438606693764,1.8751438606693764,6.2931365966796875,6.2931365966796875,,0.9922284869182031
gas_09,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,1.9999766012194677,1.9999766012194677,6.489231109619141,6.489231109619141,,0.8184952957942464
gas_10,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.0624594424659595,2.0624594424659595,7.518033981323242,7.518033981323242,,0.9506106257518778
ius12_01,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,1.4777723769342428,1.4777723769342428,6.382040500640869,6.382040500640869,,0.051126863781971954
ius12_02,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,1.5100439367523357,2.4899560632476643,4.682093620300293,-4.682093620300293,,0.33831223994848436
ius12_03,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,2.186891994496538,1.8131080055034619,9.380949974060059,-9.380949974060059,,0.6464363243782856
ius12_04,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,1.9921236270283027,1.9921236270283027,6.165372371673584,6.165372371673584,,0.27489338485696635
ius12_05,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,1.8750847715866306,2.1249152284133697,7.360263824462891,-7.360263824462891,,0.9717132720201247
ius12_06,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,2.1247414022238917,2.1247414022238917,7.434770107269287,7.434770107269287,,0.8963747463163395
ius12_07,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,1.6292125502095907,2.3707874497904093,7.0921406745910645,-7.0921406745910645,,1.0438766769611072
ius12_08,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,2.661596216830243,2.661596216830243,7.099404335021973,7.099404335021973,,-0.2834932918665509
ius12_09,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,1.8130146982922906,2.1869853017077094,6.963911056518555,-6.963911056518555,,0.5842057612093725
ius12_10,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,2.2486000691554615,2.2486000691554615,8.449542999267578,8.449542999267578,,0.5409553101035898
ius12_11,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,1.7492681498640468,1.7492681498640468,6.597679615020752,6.597679615020752,,-0.06972714296897609
ius12_12,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,1.875080828029113,2.124919171970887,8.320293426513672,-8.320293426513672,,0.3868625193318458
mach_iv_01,battery,machiavellianism,,,1.0,False,5,1.9999531862434647,1.9999531862434647,5.633647918701172,5.633647918701172,,0.6394805961185912
mach_iv_02,battery,machiavellianism,,,1.0,False,5,1.0645926292798074,1.0645926292798074,2.617741584777832,2.617741584777832,,-0.4750817150563811
mach_iv_03,battery,machiavellianism,,,-1.0,False,5,1.9374534057313788,2.062546594268621,4.722297668457031,-4.722297668457031,,0.4278543495834439
mach_iv_04,battery,machiavellianism,,,-1.0,False,5,1.8751095909073712,2.124890409092629,6.598151206970215,-6.598151206970215,,1.3303923013228296
mach_iv_05,battery,machiavellianism,,,1.0,False,5,1.1256577992784467,1.1256577992784467,2.482119560241699,2.482119560241699,,0.989417233656186
mach_iv_06,battery,machiavellianism,,,-1.0,False,5,1.394554787913745,2.605445212086255,4.758541107177734,-4.758541107177734,,2.1578986341806448
mach_iv_07,battery,machiavellianism,,,-1.0,False,5,1.3383514531195582,2.661648546880442,5.470670223236084,-5.470670223236084,,0.8221129547986239
mach_iv_08,battery,machiavellianism,,,1.0,False,5,1.069098800951076,1.069098800951076,2.9578323364257812,2.9578323364257812,,1.0093943623365593
mach_iv_09,battery,machiavellianism,,,-1.0,False,5,2.248666091156105,1.751333908843895,8.03914737701416,-8.03914737701416,,1.194141506932778
mach_iv_10,battery,machiavellianism,,,-1.0,False,5,1.629301747855556,2.370698252144444,4.030150413513184,-4.030150413513184,,0.2041224554515999
mach_iv_11,battery,machiavellianism,,,-1.0,False,5,1.2832893420914677,2.716710657908532,3.3948590755462646,-3.3948590755462646,,0.40538570865337875
mach_iv_12,battery,machiavellianism,,,1.0,False,5,1.176869505746031,1.176869505746031,3.7075562477111816,3.7075562477111816,,1.247508399432094
mach_iv_13,battery,machiavellianism,,,1.0,False,5,1.1768747987550834,1.1768747987550834,3.0316896438598633,3.0316896438598633,,-0.6884060621531423
mach_iv_14,battery,machiavellianism,,,-1.0,False,5,1.0758127702879348,2.9241872297120652,4.615683555603027,-4.615683555603027,,0.9366990085511695
mach_iv_15,battery,machiavellianism,,,1.0,False,5,1.6897417992000785,1.6897417992000785,5.925752639770508,5.925752639770508,,0.16411047654023503
