id,kind,cat_or_group,subscale,component_class,sign,is_filler,n_anchors,likert_raw,likert_endorse,binary_raw,binary_endorse,willingness,probe_raw
bisbas_06,battery,motivational_systems,filler,none,-1.0,True,4,2.0361972379960553,0.9638027620039447,5.103126049041748,-5.103126049041748,,0.09560604298541908
bisbas_07,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.0898757638034606,0.9101242361965394,4.970865249633789,-4.970865249633789,,1.1059802675647061
bisbas_08,battery,motivational_systems,bis,adaptive,-1.0,False,4,1.9986328322332045,1.0013671677667955,2.6805524826049805,-2.6805524826049805,,0.009572195423713903
bisbas_09,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.18913119598841,0.8108688040115899,5.041253566741943,-5.041253566741943,,0.4232247845977986
bisbas_10,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.0553577763904123,0.9446422236095877,3.891571044921875,-3.891571044921875,,-0.09754327545412744
bisbas_11,battery,motivational_systems,filler,none,-1.0,True,4,1.999882350891443,1.000117649108557,1.7888989448547363,-1.7888989448547363,,-0.29172377738809097
bisbas_12,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.1445898619835306,0.8554101380164694,4.669239044189453,-4.669239044189453,,1.0832816959562463
bisbas_13,battery,motivational_systems,bis,adaptive,-1.0,False,4,1.959014502594822,1.040985497405178,0.8751602172851562,-0.8751602172851562,,-0.9564933510845954
bisbas_14,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.138471410084577,0.861528589915423,4.641448020935059,-4.641448020935059,,0.5539878520395836
bisbas_15,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.064247091271084,0.935752908728916,4.130102157592773,-4.130102157592773,,-0.2524504698200132
bisbas_16,battery,motivational_systems,bis,adaptive,-1.0,False,4,2.0001833218105225,0.9998166781894775,4.008419990539551,-4.008419990539551,,0.2853332902739696
bisbas_17,battery,motivational_systems,filler,none,-1.0,True,4,2.000196969703555,0.9998030302964449,3.975648880004883,-3.975648880004883,,-0.7036747715260794
bisbas_18,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,2.0802604693868623,0.9197395306131377,4.860567092895508,-4.860567092895508,,0.6380468678370629
bisbas_19,battery,motivational_systems,bis,adaptive,-1.0,False,4,1.945966937532149,1.054033062467851,0.40622901916503906,-0.40622901916503906,,-1.095283707214712
bisbas_20,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,4,2.1518145194902,0.8481854805097999,4.940089225769043,-4.940089225769043,,0.12826471164347408
bisbas_21,battery,motivational_systems,bas_drive,conditional,-1.0,False,4,2.1563029045869064,0.8436970954130936,3.65177059173584,-3.65177059173584,,1.254867157896825
bisbas_22,battery,motivational_systems,bis,adaptive,1.0,False,4,1.99788838995112,1.99788838995112,3.767991065979004,3.767991065979004,,0.9220096290046415
bisbas_23,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,4,1.9078927985946879,1.0921072014053121,5.070468902587891,-5.070468902587891,,0.4425962270673244
bisbas_24,battery,motivational_systems,bis,adaptive,-1.0,False,4,1.8746369812681425,1.1253630187318575,0.23691749572753906,-0.23691749572753906,,-0.154520111635432
ptq_01,battery,PTQ,,,1.0,False,5,3.9281724728075003,3.9281724728075003,4.772930145263672,4.772930145263672,,0.087029235578588
ptq_02,battery,PTQ,,,1.0,False,5,3.863259523406089,3.863259523406089,4.131591796875,4.131591796875,,-1.1514417392802079
ptq_03,battery,PTQ,,,1.0,False,5,3.908091644500187,3.908091644500187,3.923823833465576,3.923823833465576,,-0.7379494930174975
ptq_04,battery,PTQ,,,1.0,False,5,3.9453798178003208,3.9453798178003208,3.191439151763916,3.191439151763916,,-1.2498460795996271
ptq_05,battery,PTQ,,,1.0,False,5,3.860023598447959,3.860023598447959,1.275953769683838,1.275953769683838,,-0.6779969810918385
ptq_06,battery,PTQ,,,1.0,False,5,3.889291206749119,3.889291206749119,3.867147445678711,3.867147445678711,,-0.6268460488224332
ptq_07,battery,PTQ,,,1.0,False,5,3.8794508218746375,3.8794508218746375,4.810404300689697,4.810404300689697,,-0.46122701740371785
ptq_08,battery,PTQ,,,1.0,False,5,3.703763606329116,3.703763606329116,1.166785717010498,1.166785717010498,,-1.0672575465960987
ptq_09,battery,PTQ,,,1.0,False,5,3.8846565495689678,3.8846565495689678,2.2753047943115234,2.2753047943115234,,-0.9631953771307429
ptq_10,battery,PTQ,,,1.0,False,5,3.878318830807197,3.878318830807197,1.66764497756958,1.66764497756958,,-1.6934228161226481
ptq_11,battery,PTQ,,,1.0,False,5,3.926812078204515,3.926812078204515,3.9528369903564453,3.9528369903564453,,-0.4252902387913988
ptq_12,battery,PTQ,,,1.0,False,5,3.7986671741623623,3.7986671741623623,4.13512659072876,4.13512659072876,,-0.11956953289055505
ptq_13,battery,PTQ,,,1.0,False,5,3.941416057340887,3.941416057340887,4.020019054412842,4.020019054412842,,-2.4902654376585938
ptq_14,battery,PTQ,,,1.0,False,5,3.9265621986511197,3.9265621986511197,1.3232626914978027,1.3232626914978027,,-0.3016484876937042
ptq_15,battery,PTQ,,,1.0,False,5,3.8894297145776284,3.8894297145776284,3.273043155670166,3.273043155670166,,0.03932373482815166
phq9_1,battery,PHQ-9,,,1.0,False,4,0.2874663071463746,0.2874663071463746,0.1808023452758789,0.1808023452758789,,-1.1359282182085848
phq9_2,battery,PHQ-9,,,1.0,False,4,0.3483343316946199,0.3483343316946199,0.44946956634521484,0.44946956634521484,,-1.1945632266875639
phq9_3,battery,PHQ-9,,,1.0,False,4,0.5161857891738428,0.5161857891738428,3.8774232864379883,3.8774232864379883,,0.7558818247123268
phq9_4,battery,PHQ-9,,,1.0,False,4,0.4462924597016169,0.4462924597016169,2.156691074371338,2.156691074371338,,-0.4331426948211359
phq9_5,battery,PHQ-9,,,1.0,False,4,0.48862527947257317,0.48862527947257317,3.3046164512634277,3.3046164512634277,,-0.46953046993371195
phq9_6,battery,PHQ-9,,,1.0,False,4,0.19900361096882077,0.19900361096882077,-1.562540054321289,-1.562540054321289,,-2.2053480998353185
phq9_7,battery,PHQ-9,,,1.0,False,4,0.3202584069562217,0.3202584069562217,2.7181544303894043,2.7181544303894043,,-1.7119662327175265
phq9_8,battery,PHQ-9,,,1.0,False,4,0.25880846443840566,0.25880846443840566,1.397843360900879,1.397843360900879,,-0.38458571203564507
phq9_9,battery,PHQ-9,,,1.0,False,4,0.2441048063365397,0.2441048063365397,-1.0917463302612305,-1.0917463302612305,,-3.0297384219534016
gad7_1,battery,GAD-7,,,1.0,False,4,0.3624488559528126,0.3624488559528126,1.6854362487792969,1.6854362487792969,,-0.3460377079989083
gad7_2,battery,GAD-7,,,1.0,False,4,0.37709066523137424,0.37709066523137424,2.598017692565918,2.598017692565918,,-1.2695381594935649
gad7_3,battery,GAD-7,,,1.0,False,4,0.21604963954396314,0.21604963954396314,2.045720100402832,2.045720100402832,,-0.5802304416135811
gad7_4,battery,GAD-7,,,1.0,False,4,0.49351730020375373,0.49351730020375373,3.4831886291503906,3.4831886291503906,,-0.9997099347411131
gad7_5,battery,GAD-7,,,1.0,False,4,0.33641936985491727,0.33641936985491727,3.280223846435547,3.280223846435547,,-0.6240192594277607
gad7_6,battery,GAD-7,,,1.0,False,4,0.493094567545835,0.493094567545835,3.1950316429138184,3.1950316429138184,,-0.17578575148504694
gad7_7,battery,GAD-7,,,1.0,False,4,0.30428306019904494,0.30428306019904494,0.48255443572998047,0.48255443572998047,,-0.9901441150787822
ders16_01,battery,emotion_dysregulation,,pathological,1.0,False,5,1.6900015729570421,1.6900015729570421,2.2070231437683105,2.2070231437683105,,-1.234080810559108
ders16_02,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.248692106327433,1.7513078936725668,5.148188591003418,-5.148188591003418,,0.4793021970772947
ders16_03,battery,emotion_dysregulation,,pathological,1.0,False,5,1.5101526406378138,1.5101526406378138,2.7249250411987305,2.7249250411987305,,1.0004500915770722
ders16_04,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.1869396916493984,1.8130603083506016,4.535863876342773,-4.535863876342773,,1.1012485267704137
ders16_05,battery,emotion_dysregulation,,pathological,1.0,False,5,1.9999781452393925,1.9999781452393925,1.210066318511963,1.210066318511963,,-0.25531922776433724
ders16_06,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.8751527309865517,2.1248472690134483,3.091916561126709,-3.091916561126709,,0.20092926540374278
ders16_07,battery,emotion_dysregulation,,pathological,1.0,False,5,1.8130277934457606,1.8130277934457606,3.1725363731384277,3.1725363731384277,,0.05983783748048055
ders16_08,battery,emotion_dysregulation,,pathological,1.0,False,5,1.8171387024684047,1.8171387024684047,2.5638694763183594,2.5638694763183594,,0.8542958103319566
ders16_09,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.3706469772887755,1.6293530227112245,3.9083709716796875,-3.9083709716796875,,-0.02607539494531297
ders16_10,battery,emotion_dysregulation,,pathological,1.0,False,5,1.2294315640089308,1.2294315640089308,-0.21146202087402344,-0.21146202087402344,,0.7718589865277323
ders16_11,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.9542721541737003,2.0457278458263,3.4543251991271973,-3.4543251991271973,,0.9619476540838043
ders16_12,battery,emotion_dysregulation,,pathological,-1.0,False,5,2.12481829458991,1.8751817054100899,4.343506813049316,-4.343506813049316,,-0.3022902302491939
ders16_13,battery,emotion_dysregulation,,pathological,1.0,False,5,1.69000850083854,1.69000850083854,2.175955295562744,2.175955295562744,,-0.2449124761762671
ders16_14,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.9033654038462902,2.09663459615371,2.8111801147460938,-2.8111801147460938,,-0.14200716789408374
ders16_15,battery,emotion_dysregulation,,pathological,1.0,False,5,1.8130274849848562,1.8130274849848562,2.6258058547973633,2.6258058547973633,,0.586624003802344
ders16_16,battery,emotion_dysregulation,,pathological,-1.0,False,5,1.8130378949953467,2.1869621050046533,2.548964023590088,-2.548964023590088,,1.2074783318206763
gas_01,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,2.4898133314190494,2.4898133314190494,4.30937385559082,4.30937385559082,,0.03554239201652365
gas_02,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,2.3099541504708276,1.6900458495291724,4.757725715637207,-4.757725715637207,,-0.5340878220140803
gas_03,battery,goal_adjustment,disengagement,adaptive,-1.0,False,5,2.2486911496642366,1.7513088503357634,3.564141273498535,-3.564141273498535,,0.10331068154714274
gas_04,battery,goal_adjustment,disengagement,adaptive,1.0,False,5,2.3099526134945094,2.3099526134945094,3.843113422393799,3.843113422393799,,-0.30005889859212864
gas_05,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.269896142590163,2.269896142590163,3.9333410263061523,3.9333410263061523,,-0.07815050580391425
gas_06,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.1248205748541458,2.1248205748541458,3.823284149169922,3.823284149169922,,-0.045914824936601595
gas_07,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.716681303555833,2.716681303555833,4.5667524337768555,4.5667524337768555,,-0.5530781896850872
gas_08,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.4306286819566423,2.4306286819566423,4.154653549194336,4.154653549194336,,-0.15635848849197753
gas_09,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.24868970503558,2.24868970503558,3.8196282386779785,3.8196282386779785,,0.11739946837270965
gas_10,battery,goal_adjustment,reengagement,adaptive,1.0,False,5,2.2486892701197805,2.2486892701197805,3.765300750732422,3.765300750732422,,0.08414116630095403
ius12_01,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,1.0814729279346271,1.0814729279346271,1.588151454925537,1.588151454925537,,-0.8262865829434116
ius12_02,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,2.248693004706042,1.751306995293958,3.679975986480713,-3.679975986480713,,-0.4468332773723369
ius12_03,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,2.605373908467764,1.3946260915322362,4.8047308921813965,-4.8047308921813965,,-0.9997773397665664
ius12_04,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,2.4655918656840474,2.4655918656840474,3.0823230743408203,3.0823230743408203,,-0.896907891360629
ius12_05,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,2.370620580640127,1.6293794193598732,3.9118480682373047,-3.9118480682373047,,0.6735988639103042
ius12_06,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,1.6900055002128778,1.6900055002128778,1.736776351928711,1.736776351928711,,0.4267039569558939
ius12_07,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,2.062461849131266,1.937538150868734,4.691394805908203,-4.691394805908203,,0.2898149718693248
ius12_08,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,2.248675692493595,2.248675692493595,3.7840499877929688,3.7840499877929688,,-1.3679718441802633
ius12_09,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,5,1.9999835802007488,2.000016419799251,4.303211212158203,-4.303211212158203,,0.8033929777863416
ius12_10,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,5,1.8130322899174904,1.8130322899174904,1.3629865646362305,1.3629865646362305,,0.7418214012141952
ius12_11,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,5,2.5887191842911363,2.5887191842911363,4.204202651977539,4.204202651977539,,0.18192803824958137
ius12_12,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,5,2.6053844143831433,1.3946155856168567,4.443256378173828,-4.443256378173828,,0.5698352058130707
mach_iv_01,battery,machiavellianism,,,1.0,False,5,2.874310473275873,2.874310473275873,4.932569980621338,4.932569980621338,,0.05987037932615158
mach_iv_02,battery,machiavellianism,,,1.0,False,5,2.7718277821720347,2.7718277821720347,2.1412353515625,2.1412353515625,,0.830917608084659
mach_iv_03,battery,machiavellianism,,,-1.0,False,5,2.18692978649867,1.8130702135013301,1.5172595977783203,-1.5172595977783203,,-0.17982236410365315
mach_iv_04,battery,machiavellianism,,,-1.0,False,5,1.176859213616702,2.823140786383298,1.6997389793395996,-1.6997389793395996,,-0.38963811268073734
mach_iv_05,battery,machiavellianism,,,1.0,False,5,2.77052490342943,2.77052490342943,2.200796604156494,2.200796604156494,,1.6036424979841395
mach_iv_06,battery,machiavellianism,,,-1.0,False,5,1.1256225770979915,2.8743774229020085,-0.08467864990234375,0.08467864990234375,,1.5331453886330548
mach_iv_07,battery,machiavellianism,,,-1.0,False,5,2.3706384132923635,1.6293615867076365,1.8180866241455078,-1.8180866241455078,,0.8037782978011556
mach_iv_08,battery,machiavellianism,,,1.0,False,5,2.732430959947194,2.732430959947194,0.9245920181274414,0.9245920181274414,,0.7077324109078709
mach_iv_09,battery,machiavellianism,,,-1.0,False,5,1.3945732261775774,2.6054267738224226,0.7934141159057617,-0.7934141159057617,,0.3029258599243835
mach_iv_10,battery,machiavellianism,,,-1.0,False,5,2.1248197285038506,1.8751802714961494,-0.25217723846435547,0.25217723846435547,,0.46376594600139004
mach_iv_11,battery,machiavellianism,,,-1.0,False,5,1.1768604074970277,2.8231395925029723,-0.6844110488891602,0.6844110488891602,,-0.4556617887816432
mach_iv_12,battery,machiavellianism,,,1.0,False,5,1.8130439814347936,1.8130439814347936,1.4232892990112305,1.4232892990112305,,-0.36690731310546254
