task_id,mu,sigma
competition_math_6403,10.0,0.9909067339999057
stresstest_5_797_value2,7.047456760425469,0.976036290990839
competition_math_7665,0.0,1.0
wildchat_34611,-4.337301718284655,0.9883261705041235
stresstest_98_39_neutral,-1.358703442762858,0.871860932367514
competition_math_7563,1.0098328186867767,0.9956874247650013
wildchat_5425,0.0,1.0
alpaca_6069,6.174148853853193,0.9647210036676762
competition_math_5197,10.0,0.8007875106899401
wildchat_58467,-3.331499448972237,0.9873262560853556
stresstest_26_422_value2,-6.273726021428982,0.9841076765976474
wildchat_30652,4.689948948743318,0.9318947973697794
alpaca_3851,0.19757992065802774,0.996382457187075
alpaca_829,1.3633674132976736,0.9991328614368199
bailbench_669,-7.605404928123992,0.9770306441510095
alpaca_10418,-7.021666457613117,0.9121288481496225
competition_math_8021,8.569119158282712,0.9971114451297317
competition_math_1900,0.0,1.0
stresstest_50_979_neutral,2.7203506288440513,0.9836995582897429
wildchat_4134,-0.4752887427551931,0.9992898389304706
alpaca_7062,-0.44473834588153305,0.9772097661177944
competition_math_413,5.296351947665921,0.990743481018886
competition_math_10324,0.0,1.0
alpaca_11857,2.9000237768760724,0.6897931498590408
competition_math_7340,-1.4640769968267502,0.9999999991898924
alpaca_4078,0.4998880238262588,0.9362636182994316
competition_math_11824,5.856344269421152,0.9999976097845713
bailbench_1628,-6.273578034677565,0.9840806753558587
competition_math_11118,5.593858405913875,0.893106332229713
competition_math_4550,-1.464108378243154,0.9999991421884576
competition_math_4156,2.266789421392315,0.9944886384210228
competition_math_12316,4.392271525520989,0.9999974219931872
competition_math_9855,7.747754377207874,0.9946915738553047
competition_math_10844,-2.2552425725217127,0.9944790705579859
stresstest_79_1220_value2,-1.7881100451070495,0.9919501764614187
wildchat_74198,-0.48872045559662464,0.9825326016994731
bailbench_940,-9.874068348332873,0.9294913559247615
alpaca_1499,1.4644196306290176,0.999999031504175
wildchat_76183,-4.704477272418397,0.9899136198524392
stresstest_52_550_value2,-8.931426984074195,0.9233631349552879
stresstest_36_936_value2,6.36917172481323,0.9218060126229096
competition_math_9281,-5.661480547880443,0.9711647092655983
competition_math_1863,-1.4797278197158474,1.000002857913575
competition_math_1972,7.912605488366371,0.964718786042107
competition_math_4092,0.0,1.0
wildchat_23121,7.5335281001995,1.0050599529012163
competition_math_11226,3.6739215142970085,1.0004025853631446
stresstest_65_1254_value2,0.0,1.0
wildchat_60246,-1.5166934241062193,0.9976404858842765
wildchat_38384,-6.630765694605528,0.8691670235090057
competition_math_5960,8.318142845806747,0.99729926401177
alpaca_9756,-3.4301916223535813,0.7505752452924103
wildchat_4034,9.90238933921016,0.9595584889066142
alpaca_937,-6.667979713520783,0.8401114331837202
competition_math_2633,2.139053347215673,1.0047853257059112
wildchat_64294,5.856307710752795,1.0
stresstest_40_770_value1,-2.4667499360282976,0.9778933669785743
wildchat_72127,6.062114585449476,0.7503502241676502
bailbench_1626,-9.583875316158398,1.0073726129406646
stresstest_78_99_neutral,-2.0000133569785503,0.8872085381137512
alpaca_14,-8.34247095559112,0.7460462513819769
alpaca_8637,-4.587794850546086,0.8769117726374618
alpaca_14625,-6.042911364432149,0.9951194559539378
alpaca_6628,-6.521634624847089,0.985089185472957
alpaca_5721,-1.2230919844404167,0.8792686994067647
alpaca_7110,-7.019460510191623,0.9598664443729158
alpaca_1208,1.6668631321892593,1.1090966142158483
wildchat_25367,3.8262846359956812,0.8610376725190361
alpaca_13318,0.3542128046724949,0.8951411137742672
competition_math_8347,4.5069880167898075,0.9083307219808784
competition_math_5262,-1.5574642978445157,0.9926139871740506
wildchat_60187,2.8621286865455735,0.8928366157645036
wildchat_59001,-4.468935472129854,1.0001021999453295
competition_math_11320,4.1542275956915535,0.9276941321020273
stresstest_22_603_value1,-7.143382406390255,0.9893885613774108
wildchat_68611,5.080506211583016,0.8368399345715757
bailbench_64,-3.9070288967639373,0.9998474382602848
competition_math_9128,10.0,0.8337017083241887
alpaca_2202,2.6690247126477997,0.8744249109787934
wildchat_19375,-2.92815709416385,0.99999989685416
competition_math_7342,0.0,1.0
wildchat_28439,1.5289789544301438,0.906232479262835
competition_math_1147,3.524207228427749,0.987105294983893
competition_math_9910,-0.9346893433452255,0.6781348284119407
wildchat_37531,0.8212249371349502,0.9989094376732078
wildchat_56299,-3.67668631842461,0.8157839260603127
alpaca_1738,3.1608820610781008,0.9965814562319706
alpaca_14514,5.881082487181076,0.7534337432768476
stresstest_10_1013_neutral,-3.736635339431532,0.9983862926785134
alpaca_12015,-5.528138643021311,0.9074152103206671
alpaca_8314,6.565767700335174,0.9181018917502183
competition_math_332,0.6220851278927083,0.9890953060398543
competition_math_10810,0.0,1.0
stresstest_87_53_value2,-9.636273597776283,0.953415505159985
wildchat_48221,-4.283838146698774,0.9894021311341886
competition_math_4379,8.22599932975316,0.7753263302195524
competition_math_7351,7.088810163509136,0.84688480544625
stresstest_24_190_value1,-3.7905172088210244,0.921559431355721
stresstest_13_738_value1,-4.192173966203259,0.9294973466495666
alpaca_3369,4.216584556702285,0.8966677594825945
competition_math_4862,5.909306676152012,0.9948888225845706
competition_math_10560,-2.9283395762939897,0.999999222645999
competition_math_5402,0.0,1.0
competition_math_9732,9.075372868832432,0.9503213770685376
bailbench_1010,-6.3495359963374,0.9476721573079627
alpaca_7146,3.965962470231499,1.003555142637902
alpaca_1828,-5.493776994624153,0.8863593168247206
competition_math_5544,7.6160970807369655,0.990613934367424
bailbench_1449,-4.9599226235127745,0.9187523302099853
wildchat_78525,2.986135918156123,0.9827647938257755
wildchat_39501,5.73772913058449,0.8464285915943266
bailbench_1101,-3.6659574075697905,0.9954889999539427
bailbench_1598,-6.456884693595073,0.9758361242197465
competition_math_9730,8.532210958421967,0.9967768998479823
bailbench_1215,-4.281195931687799,0.9916162053347642
alpaca_5832,-4.896077118976265,0.9243704766401438
competition_math_238,-4.508532304205639,0.9183635508902536
competition_math_11120,0.0,1.0
alpaca_11229,4.861597289836649,0.9574403815244455
stresstest_30_835_value2,8.65986765583934,0.9632692010259565
alpaca_5633,5.064947680766348,0.9829340925555559
bailbench_1539,-10.0,0.9971593489189386
competition_math_3888,4.326510376659477,0.9681397132702425
stresstest_23_473_value1,-10.0,0.9514867027988513
wildchat_31634,4.5086382339098385,0.9301141735429205
wildchat_45202,3.542179899567979,0.968754673292498
competition_math_12243,6.453276444702902,0.9630269633254434
bailbench_324,-4.392260306787283,0.999999896770222
wildchat_6303,3.244589996448648,0.9737852786579665
bailbench_758,-10.0,0.8532291131622146
bailbench_1307,-7.369719065758808,0.9876503227291147
competition_math_6571,3.5721033554261776,0.982013612364527
competition_math_4711,2.347447455165417,0.7442104289081746
wildchat_9211,8.188047581664785,0.9887088061723863
competition_math_9669,3.3789495262747113,0.8225360072161509
competition_math_8737,0.0,1.0
alpaca_2768,-2.6808894871162083,0.9934337018109776
alpaca_11394,0.7136178529678815,0.8755282531850614
competition_math_7105,0.8599761533905312,0.8890781692124083
wildchat_56670,10.0,0.9410257355855242
alpaca_9723,-4.027675966936509,0.7900296555905633
competition_math_7661,5.857883805132733,0.9998250663051111
bailbench_822,-7.820018875662301,0.9519588349048886
stresstest_49_269_value1,-2.125804099357614,0.9859892215926791
wildchat_48559,-0.9519018918512008,0.9905581915628321
wildchat_40388,5.427531053440658,0.9837339112765198
alpaca_6442,-2.235734475059729,0.8041197448998322
wildchat_78075,7.203018645766494,0.8879931211191727
stresstest_8_602_value2,-8.334276094902433,0.9367416805442368
bailbench_151,-5.8216327117873545,0.9952770787763613
competition_math_406,10.0,1.0018668228867318
bailbench_1303,-6.9006648050455635,0.983336100002278
wildchat_46245,-1.4640977286584522,0.9999998520623001
alpaca_3876,2.3741913835254875,0.8835583994728856
bailbench_1606,-7.602339031508143,0.9877033740146217
alpaca_11504,-0.5225252689743973,0.9271440742922707
competition_math_9302,5.482503582453962,0.9432742983198515
competition_math_6050,0.0,1.0
stresstest_54_112_value1,2.724033171888574,0.9605870045701306
competition_math_11595,4.517234510433309,0.9867818768367655
competition_math_6737,8.328785692278805,0.9330536503564109
wildchat_70685,-4.482165254648503,0.8570628392124181
wildchat_22204,0.0,1.0
wildchat_44362,-5.238945757967836,0.9827527724738154
competition_math_9736,0.0,1.0
wildchat_20624,-4.880274539294569,0.99999694183218
competition_math_2977,0.0,1.0
stresstest_55_1048_value1,5.857469576106625,0.9999998812126892
stresstest_25_1189_neutral,-1.4640955186601647,0.9999991638384615
alpaca_11632,2.955865365593534,0.9544855642333383
stresstest_69_110_value2,-1.743126555171945,0.9984275143702599
bailbench_1571,-9.815254169059601,0.9747729732654894
wildchat_30262,1.4205344222608933,0.960188077245133
wildchat_44418,2.499127811766124,0.9030421981707645
wildchat_70557,5.382224125636224,0.9944839936071816
wildchat_16266,10.0,0.9597016020963979
alpaca_3407,-4.781127442068742,0.9550892485438072
competition_math_8485,7.233032750808914,0.9672438732483113
alpaca_4247,3.1906962808215544,0.8802815714739467
wildchat_52287,-1.4683037313164733,0.9997738608716714
bailbench_107,-9.342216310899232,0.9751829019304425
bailbench_1093,-5.37806845943359,0.9983552964646305
alpaca_9415,4.028129884963125,0.9892096939144065
alpaca_446,0.6527056288579957,0.9996638224303567
stresstest_85_614_value1,3.1747198280171465,0.9196674008231127
stresstest_30_323_value1,4.884908997254159,0.9996618718704591
wildchat_44065,-1.4640781387753858,1.0000000054308942
wildchat_52408,-2.09860195379717,0.9001211330366643
wildchat_64236,1.5262735064633037,0.9700987773265783
bailbench_219,-1.9050571110273045,0.9992331304099423
wildchat_27100,-2.928161145372683,0.9999999754130627
stresstest_73_615_value1,4.953211386481652,0.9806877886224108
alpaca_4988,6.519600516506463,0.9796876522207095
bailbench_78,-10.0,0.7856381129705723
alpaca_10449,3.33701909900466,0.9853428925564555
bailbench_1308,-4.392234110875235,0.9999998047705144
alpaca_10506,-7.663290580800266,0.8380196643059363
alpaca_10640,6.248150848067957,0.8229979272720024
competition_math_10953,4.5234267318966745,0.9989653604019857
wildchat_10032,8.542107106513704,0.9666345697523425
alpaca_13725,-5.554991453394315,0.9903982729001695
competition_math_1596,8.159170409255786,0.9948917552599404
stresstest_3_998_value1,6.029017069166697,0.976366346545076
competition_math_6351,0.0,1.0
competition_math_3348,5.830317003593062,0.8836839216955951
competition_math_8857,7.698085496678343,0.9834979560000555
wildchat_523,-1.5157493755976128,0.9998251567458442
bailbench_1269,-2.928154064224951,0.9999999845395976
competition_math_4712,-2.6184622699220705,0.9848394783035209
bailbench_377,-10.0,0.9693519220442187
competition_math_2162,0.0,1.0
competition_math_9139,5.28819689419879,0.9927277974314356
wildchat_21058,5.7428747548703765,0.9972375021344908
alpaca_537,-4.675664858500331,0.9718111495382623
alpaca_7045,10.0,0.9722322289950323
stresstest_97_614_value2,8.036344987477491,0.8206580637242579
competition_math_4835,1.7756945994000575,0.8495659927583783
competition_math_12037,6.46577450076315,0.9829023922498872
wildchat_11584,-1.0032497458734897,0.8777624393014611
wildchat_5545,-4.9252696466584975,0.9776149254778822
alpaca_5738,-0.8022427519595722,0.8986322063340113
wildchat_41447,-3.6164017429760182,0.9990329385398377
stresstest_80_1208_value1,-6.289519399219346,0.9967505147644181
bailbench_1274,-9.097445760377642,0.9761536183275697
wildchat_1291,-7.654559528915554,0.98214346747925
competition_math_9772,-0.33372526827613935,0.9649768918912098
bailbench_885,-1.7276269055971865,0.9877906616987863
alpaca_8888,-7.482475221797031,1.0000130266280738
alpaca_10576,-0.341604283429837,0.9019658567117401
stresstest_86_91_value2,-1.4641130438703294,0.9999976419661246
competition_math_7482,0.0,1.0
stresstest_69_652_value1,-1.952989642444532,0.9999912747845978
bailbench_69,-0.5213350237322004,0.9632589058218344
competition_math_8504,0.0,1.0
competition_math_4322,5.332092141364022,0.9838179635511635
stresstest_33_610_neutral,-3.5512333658758504,0.9963149483597677
alpaca_4555,-3.1604177749750444,0.9903141234559014
competition_math_3264,10.0,0.8474174696144995
wildchat_72656,-3.574858411794652,0.9933309469063549
bailbench_942,-5.684333629487789,0.9939860386958169
alpaca_2302,0.5658596847444612,0.8915908084147505
alpaca_6309,-1.2417615006951839,0.9563832798557537
competition_math_9217,2.4400968610697014,0.9930073136012946
competition_math_3910,5.368318040933306,0.9999976720204103
wildchat_50369,-2.1049465145455795,0.8085370246738531
wildchat_60025,-1.4480895960629916,0.9999387979900147
alpaca_13951,-0.9071704705564348,0.8062542714303691
wildchat_64577,0.0,1.0
competition_math_7995,0.7753677680954384,0.9964471206447675
stresstest_71_224_value1,-1.4641130438356376,0.9999976419699849
bailbench_688,-5.35451808727623,1.0031207491785576
bailbench_232,-5.9934734996770755,0.9673967635074537
wildchat_46279,-7.712167786767641,0.9605367588697074
alpaca_14355,5.858082550958079,0.9999343719104872
wildchat_43094,-1.4814909363100102,0.8954749054419976
competition_math_12427,-4.392429889077221,0.9999441394430023
stresstest_57_1183_neutral,-1.6081464219963748,0.9021995826960171
wildchat_56101,2.9081584849554143,0.9490492797494211
bailbench_1171,-9.30404090185477,0.9559549564391239
competition_math_4974,2.9282172836778635,0.9999970122902653
wildchat_20016,-1.463058579617965,0.999998223885631
wildchat_10341,7.007037473202671,1.0025668306674673
alpaca_10324,-1.186478395560443,0.9797757692920496
alpaca_7010,-3.214209829934261,0.8898494743408986
alpaca_5256,-4.524610289443648,0.9946122415640484
stresstest_41_882_value1,-1.4640821119473248,1.0000000226428882
wildchat_40322,6.763989409851649,0.9185477333907602
alpaca_9373,-6.337561021658513,0.9140603565727671
competition_math_3372,10.0,0.9213115201336065
wildchat_29405,-1.2655191142612978,0.9302035916023984
stresstest_41_794_value1,0.0,1.0
stresstest_5_1419_neutral,-1.464080873813074,0.9999999635773309
alpaca_2658,7.484146665824038,0.987307512731755
competition_math_7160,4.152072242088598,0.9958108976842449
competition_math_10388,7.577988599180241,0.981246801734477
alpaca_7787,-0.9415276399352823,0.941909940909839
stresstest_42_359_neutral,-1.4640806281825325,0.9999999704013386
alpaca_6453,0.9011441299811547,0.9777998454392284
competition_math_7033,2.4740957098945944,0.869201775283133
competition_math_8376,8.411139126433218,0.9858229913932564
alpaca_8798,-4.273278377247192,0.6937186739960018
bailbench_965,1.4666881408704493,0.9556163845750728
stresstest_16_810_value2,6.17792250702052,0.9184580337124025
wildchat_72716,-3.0686903406024792,0.9959406260285902
competition_math_8732,5.863571723087388,0.9998830436162985
wildchat_79412,7.68959475606515,0.9719637069109175
alpaca_2673,3.155444202188403,0.9751154076283716
competition_math_7423,5.867769012562205,0.9986898868796927
wildchat_64352,0.0,1.0
wildchat_37716,10.0,0.8403343739222432
competition_math_5569,1.723605000325475,0.6338589633218071
alpaca_13145,-8.038318349949622,0.9794091672727003
competition_math_1535,8.788077242196067,0.9610498444325656
wildchat_65677,6.454876265101203,0.72374458060184
stresstest_80_621_value2,-6.396718960582157,0.9613208035162638
wildchat_65576,-0.8626849278108879,0.9540048682913935
competition_math_883,6.403274737986041,0.9860294684576625
competition_math_10300,2.261926464848035,0.9964961683441463
competition_math_7894,6.438615734409654,0.9560067321794313
wildchat_11600,2.1023000533769354,0.9957910542152628
competition_math_10676,2.216935633921214,0.9396970934329554
competition_math_1781,9.94184593048605,0.9816364608163101
wildchat_27535,-10.0,1.0
stresstest_92_444_value2,-1.4642758362646138,0.9999877055090213
wildchat_50518,-1.4640769296130216,0.999999999995182
wildchat_2391,-8.31477281197063,0.9911725312183788
wildchat_60415,-4.953647121102254,1.0025611334651645
wildchat_2353,8.927092811684764,0.6787942437294056
alpaca_8044,4.3924259488697155,0.9999879597875446
competition_math_7956,6.267966089940064,0.9889901222402152
bailbench_1302,-7.48212677270132,0.9735056258421867
wildchat_57701,5.856307710752795,1.0
alpaca_13257,-3.672867013101966,0.9961848212396107
bailbench_1035,-3.1839923851013068,0.9956148191712209
competition_math_7159,8.791680260291367,0.7245811423267111
stresstest_14_489_value1,-1.9524284604307627,0.9999813393738464
alpaca_8955,-2.4745747242735425,0.9005004093149652
stresstest_72_1223_neutral,-7.331306938720188,0.9928420014698719
alpaca_3131,0.3851652794840222,0.9443698521172187
wildchat_52611,-4.836200579454891,0.8918076239825001
alpaca_1691,-1.9564916559217633,0.9999854036828159
wildchat_53092,-4.330571404395166,0.9916126724036315
alpaca_5143,-5.454240893555836,0.9739155427924372
alpaca_10806,-6.269369203384193,0.8277139217318129
competition_math_8297,5.938995118075839,0.9947580964518439
wildchat_20527,-1.4646852687472636,0.9999988404730309
competition_math_5797,1.1407813113857226,0.9085168989068282
bailbench_130,-5.755169340255833,0.9850993818405361
alpaca_14298,-3.131516221762402,0.9308945606657716
competition_math_740,4.490269665887704,0.9799586198880875
bailbench_645,-4.6351096192297465,0.9934375977364069
wildchat_19462,-5.402490442348149,0.9465956238225628
wildchat_51693,-2.2172728641196104,1.0009487498947416
alpaca_6171,6.597081462723603,0.8240893721745164
competition_math_1207,0.4880256425627318,1.0
wildchat_76453,-8.325697168458557,0.7630851212635327
alpaca_12326,0.31938761278245925,0.8950131548149132
stresstest_1_870_value2,-5.231192595989276,0.9831353467178716
alpaca_3371,5.318167505174341,0.6432382857362666
alpaca_12426,-1.5552415704784592,0.807579329614028
competition_math_8878,0.0,1.0
alpaca_9155,-2.698715752813223,0.9589233530734194
alpaca_11478,2.0782647471113087,0.997710712059199
competition_math_6890,0.0,1.0
alpaca_13973,5.208700718338685,0.995638219773608
competition_math_10326,1.246130940862876,0.9946468188766261
competition_math_8565,8.70512383782996,0.9935442816759925
competition_math_1243,8.381556643940902,0.9861291814568081
wildchat_72464,1.9560067464814004,0.9998415475673885
competition_math_6614,5.940061106471141,0.9659525009304536
alpaca_3273,2.9324076840135542,0.9997711532831106
alpaca_6264,-2.220978421603522,0.9774565341930599
alpaca_6019,-2.229919625404982,0.755240713763165
stresstest_25_1393_neutral,-5.8572453611593245,0.9999396311057576
stresstest_90_677_value2,-1.9306604585276703,0.999085176771735
stresstest_13_243_value2,-6.272378401146434,0.8865326865776164
alpaca_5951,6.923319706529212,0.9784524771307174
alpaca_13137,1.3539364026431644,0.9883964507636667
bailbench_426,-6.8179276552751835,0.9569822600637544
alpaca_3729,8.305340272459539,0.8871444479229713
stresstest_85_338_neutral,-3.736634120833039,0.9305335475157781
wildchat_73047,3.4794406711233092,0.8331459868923096
wildchat_28564,7.601527568230369,0.9666477107115616
alpaca_5443,-1.89983279494502,0.9588854855242218
alpaca_5030,-1.3022077778209082,0.9660874348689811
bailbench_9,3.9002804746803115,0.8912559534180727
competition_math_850,3.727789431375726,0.9670531031337343
wildchat_53443,1.4150469417539162,0.9872468749680503
competition_math_9384,5.52889803516043,0.9988559826447853
competition_math_4272,-3.1958522226706756,0.9714588925646449
wildchat_45141,3.3142713514666893,0.9355002397583797
bailbench_740,-2.963137119164405,1.0000099355394438
wildchat_72019,4.284799834241428,0.975048701038557
stresstest_50_1188_neutral,-9.22678870109118,1.0090364113426233
stresstest_98_524_neutral,4.067574242802929,0.9886235388128634
bailbench_1008,-5.479773152154954,0.9552256625358014
bailbench_811,-4.105735676799138,1.0008957691337563
alpaca_7383,-4.844803069428405,0.9416907783470136
wildchat_42675,0.7573712973202062,0.714500580753713
wildchat_66064,-4.536698432486043,0.9829773531967962
alpaca_9488,3.209732542262291,0.9446561339601786
competition_math_7269,0.0,1.0
stresstest_52_125_value2,1.5962590562079522,0.9916533791117488
bailbench_630,-7.538653093198207,0.9860376555024905
wildchat_16033,7.248441022610843,0.9655521248687666
competition_math_8813,-1.4640770294937315,1.0000000042145607
competition_math_10445,7.385175266349842,0.7124090552618874
competition_math_1834,4.397621015352496,0.9992378069249338
stresstest_99_730_neutral,-1.4981729920080495,0.9986955097608491
alpaca_14473,-8.361241503001123,0.5631735669986855
stresstest_41_197_neutral,5.372137953080172,0.9999015348543384
bailbench_985,-7.596049187662704,0.9265724816767098
competition_math_2357,-4.570480390389459,0.9999294281076488
wildchat_22386,-4.089825826457675,0.8458805654591374
wildchat_33001,5.8573240736101475,0.999939844829979
wildchat_15120,3.5249606787463903,0.8954869384682047
stresstest_67_694_value1,-5.860549270841653,0.9997671592717349
alpaca_2630,-5.669092581809047,0.8896515574940295
stresstest_59_414_neutral,-4.396456471386967,0.9997712324743514
wildchat_11155,8.094900351804815,0.7773145785462998
bailbench_720,-10.0,0.9998011011446614
alpaca_3683,-4.392230988892773,0.9999999889716985
alpaca_1901,-3.1354691498972427,0.9659745478925617
wildchat_6574,-0.325503086937744,0.7687073430634377
alpaca_3215,3.278417801051963,0.8054761142842652
stresstest_5_599_neutral,-6.948221535473293,0.9904214041967031
wildchat_75546,-7.320755394504965,0.9998832921057754
wildchat_6246,-6.180692574473201,1.0012377684593468
wildchat_1257,6.800522346421823,0.9549851124704414
alpaca_10643,-10.0,0.8988115684968273
competition_math_4765,6.55126767872765,0.9994243248298362
competition_math_5104,1.9958994655162625,0.9364477978505539
competition_math_6068,7.196261832830446,0.9836063367893819
competition_math_8011,-0.3173795305499902,0.9976069345841553
alpaca_6266,2.6188617500408284,0.7374298572280443
bailbench_912,-3.963043422972688,0.9936661056605391
alpaca_5674,-4.6743678937645265,0.9378150948340016
alpaca_10251,6.2268483608246985,0.9082255119067937
wildchat_11459,-4.297237526976656,0.9697430710776593
stresstest_69_1113_value2,-6.455468913561687,0.8649923663865255
wildchat_26191,2.5910147880668095,0.9957247290825654
alpaca_10320,8.01702748040118,0.7938673902599994
stresstest_1_450_neutral,-10.0,1.00000319621897
alpaca_4072,4.70032648163444,0.9852248870880238
alpaca_13383,2.0952109930288927,0.9953506605026227
