id,kind,cat_or_group,subscale,component_class,sign,is_filler,behaviour_raw,endorsement,probe_raw
beaq_15,battery,experiential_avoidance,,pathological,1.0,False,-1.377786636352539,-1.377786636352539,0.167662486323642
bhs_01,battery,hopelessness,,,-1.0,False,-0.17025279998779297,0.17025279998779297,-0.3675989330732252
bhs_02,battery,hopelessness,,,1.0,False,-2.3043346405029297,-2.3043346405029297,-0.8362080578461024
bhs_03,battery,hopelessness,,,-1.0,False,-2.116488456726074,2.116488456726074,0.5992199428272379
bhs_04,battery,hopelessness,,,1.0,False,-1.0469274520874023,-1.0469274520874023,-0.7425525652534555
bhs_05,battery,hopelessness,,,-1.0,False,-1.676919937133789,1.676919937133789,1.0458623143210461
bhs_06,battery,hopelessness,,,-1.0,False,-0.7990732192993164,0.7990732192993164,0.06802939183267243
bhs_07,battery,hopelessness,,,1.0,False,-1.0821151733398438,-1.0821151733398438,-0.5108452121034226
bhs_08,battery,hopelessness,,,-1.0,False,-1.695058822631836,1.695058822631836,0.9315493016140319
bhs_09,battery,hopelessness,,,1.0,False,-0.9652290344238281,-0.9652290344238281,0.4541393841547341
bhs_10,battery,hopelessness,,,-1.0,False,-0.21682167053222656,0.21682167053222656,-0.3072673611268184
bhs_11,battery,hopelessness,,,1.0,False,-1.3479843139648438,-1.3479843139648438,0.37186622596033736
bhs_12,battery,hopelessness,,,1.0,False,-0.8072919845581055,-0.8072919845581055,1.6494084672595224
bhs_13,battery,hopelessness,,,-1.0,False,-1.6474952697753906,1.6474952697753906,0.006516829691166071
bhs_14,battery,hopelessness,,,1.0,False,-1.0397253036499023,-1.0397253036499023,0.5321331167601651
bhs_15,battery,hopelessness,,,-1.0,False,-1.0068740844726562,1.0068740844726562,0.595744820877006
bhs_16,battery,hopelessness,,,1.0,False,-1.063044548034668,-1.063044548034668,-0.056502195322717164
bhs_17,battery,hopelessness,,,1.0,False,-0.8476800918579102,-0.8476800918579102,0.25164645446954903
bhs_18,battery,hopelessness,,,1.0,False,-0.5711698532104492,-0.5711698532104492,-0.5156928479039675
bhs_19,battery,hopelessness,,,-1.0,False,-0.9272985458374023,0.9272985458374023,0.44456280232133644
bhs_20,battery,hopelessness,,,1.0,False,-1.4435234069824219,-1.4435234069824219,0.007940363673056394
bisbas_01,battery,motivational_systems,filler,none,-1.0,True,-1.4347867965698242,1.4347867965698242,1.5510971940554295
bisbas_02,battery,motivational_systems,bis,adaptive,1.0,False,-1.2039356231689453,-1.2039356231689453,1.1762503750658961
bisbas_03,battery,motivational_systems,bas_drive,conditional,-1.0,False,-0.8864603042602539,0.8864603042602539,-0.6271346646537157
bisbas_04,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,-0.9536409378051758,0.9536409378051758,-0.1150740001924524
bisbas_05,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,-0.7695608139038086,0.7695608139038086,0.49754055929458807
bisbas_06,battery,motivational_systems,filler,none,-1.0,True,-0.3908653259277344,0.3908653259277344,0.09560604298541908
bisbas_07,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,-1.1664810180664062,1.1664810180664062,1.1059802675647061
bisbas_08,battery,motivational_systems,bis,adaptive,-1.0,False,-0.8889150619506836,0.8889150619506836,0.009572195423713903
bisbas_09,battery,motivational_systems,bas_drive,conditional,-1.0,False,-0.9484777450561523,0.9484777450561523,0.4232247845977986
bisbas_10,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,-1.5632591247558594,1.5632591247558594,-0.09754327545412744
bisbas_11,battery,motivational_systems,filler,none,-1.0,True,-1.6474523544311523,1.6474523544311523,-0.29172377738809097
bisbas_12,battery,motivational_systems,bas_drive,conditional,-1.0,False,-1.5450143814086914,1.5450143814086914,1.0832816959562463
bisbas_13,battery,motivational_systems,bis,adaptive,-1.0,False,-1.5906763076782227,1.5906763076782227,-0.9564933510845954
bisbas_14,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,-1.1176090240478516,1.1176090240478516,0.5539878520395836
bisbas_15,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,-0.5357465744018555,0.5357465744018555,-0.2524504698200132
bisbas_16,battery,motivational_systems,bis,adaptive,-1.0,False,-1.541712760925293,1.541712760925293,0.2853332902739696
bisbas_17,battery,motivational_systems,filler,none,-1.0,True,-0.4839344024658203,0.4839344024658203,-0.7036747715260794
bisbas_18,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,-1.5615816116333008,1.5615816116333008,0.6380468678370629
bisbas_19,battery,motivational_systems,bis,adaptive,-1.0,False,-1.6290702819824219,1.6290702819824219,-1.095283707214712
bisbas_20,battery,motivational_systems,bas_fun_seeking,pathological,-1.0,False,-0.6939487457275391,0.6939487457275391,0.12826471164347408
bisbas_21,battery,motivational_systems,bas_drive,conditional,-1.0,False,-1.3057966232299805,1.3057966232299805,1.254867157896825
bisbas_22,battery,motivational_systems,bis,adaptive,1.0,False,-0.4401063919067383,-0.4401063919067383,0.9220096290046415
bisbas_23,battery,motivational_systems,bas_reward_responsiveness,conditional,-1.0,False,-1.1316299438476562,1.1316299438476562,0.4425962270673244
bisbas_24,battery,motivational_systems,bis,adaptive,-1.0,False,-1.3414497375488281,1.3414497375488281,-0.154520111635432
ptq_01,battery,PTQ,,,1.0,False,-0.7582159042358398,-0.7582159042358398,0.087029235578588
ptq_02,battery,PTQ,,,1.0,False,-0.37309741973876953,-0.37309741973876953,-1.1514417392802079
ptq_03,battery,PTQ,,,1.0,False,-0.4549598693847656,-0.4549598693847656,-0.7379494930174975
ptq_04,battery,PTQ,,,1.0,False,-0.8840723037719727,-0.8840723037719727,-1.2498460795996271
ptq_05,battery,PTQ,,,1.0,False,-0.48984241485595703,-0.48984241485595703,-0.6779969810918385
ptq_06,battery,PTQ,,,1.0,False,-0.6763181686401367,-0.6763181686401367,-0.6268460488224332
ptq_07,battery,PTQ,,,1.0,False,-0.0752115249633789,-0.0752115249633789,-0.46122701740371785
ptq_08,battery,PTQ,,,1.0,False,-0.5109615325927734,-0.5109615325927734,-1.0672575465960987
ptq_09,battery,PTQ,,,1.0,False,-0.17015933990478516,-0.17015933990478516,-0.9631953771307429
ptq_10,battery,PTQ,,,1.0,False,-0.43300342559814453,-0.43300342559814453,-1.6934228161226481
ptq_11,battery,PTQ,,,1.0,False,-0.4216585159301758,-0.4216585159301758,-0.4252902387913988
ptq_12,battery,PTQ,,,1.0,False,-0.422576904296875,-0.422576904296875,-0.11956953289055505
ptq_13,battery,PTQ,,,1.0,False,-0.07720661163330078,-0.07720661163330078,-2.4902654376585938
ptq_14,battery,PTQ,,,1.0,False,-1.0576763153076172,-1.0576763153076172,-0.3016484876937042
ptq_15,battery,PTQ,,,1.0,False,-0.5811557769775391,-0.5811557769775391,0.03932373482815166
phq9_1,battery,PHQ-9,,,1.0,False,-0.9836025238037109,-0.9836025238037109,-1.1359282182085848
phq9_2,battery,PHQ-9,,,1.0,False,-0.7778787612915039,-0.7778787612915039,-1.1945632266875639
phq9_3,battery,PHQ-9,,,1.0,False,-1.3208074569702148,-1.3208074569702148,0.7558818247123268
phq9_4,battery,PHQ-9,,,1.0,False,-0.7706899642944336,-0.7706899642944336,-0.4331426948211359
phq9_5,battery,PHQ-9,,,1.0,False,-1.6329059600830078,-1.6329059600830078,-0.46953046993371195
phq9_6,battery,PHQ-9,,,1.0,False,-1.8210792541503906,-1.8210792541503906,-2.2053480998353185
phq9_7,battery,PHQ-9,,,1.0,False,-1.4971990585327148,-1.4971990585327148,-1.7119662327175265
phq9_8,battery,PHQ-9,,,1.0,False,-1.1441574096679688,-1.1441574096679688,-0.38458571203564507
phq9_9,battery,PHQ-9,,,1.0,False,-2.0274620056152344,-2.0274620056152344,-3.0297384219534016
gad7_1,battery,GAD-7,,,1.0,False,-0.9729461669921875,-0.9729461669921875,-0.3460377079989083
gad7_2,battery,GAD-7,,,1.0,False,-1.0137348175048828,-1.0137348175048828,-1.2695381594935649
gad7_3,battery,GAD-7,,,1.0,False,-0.8234481811523438,-0.8234481811523438,-0.5802304416135811
gad7_4,battery,GAD-7,,,1.0,False,-0.9556312561035156,-0.9556312561035156,-0.9997099347411131
gad7_5,battery,GAD-7,,,1.0,False,-0.8082513809204102,-0.8082513809204102,-0.6240192594277607
gad7_6,battery,GAD-7,,,1.0,False,-1.0908613204956055,-1.0908613204956055,-0.17578575148504694
gad7_7,battery,GAD-7,,,1.0,False,-0.9539709091186523,-0.9539709091186523,-0.9901441150787822
ders16_01,battery,emotion_dysregulation,,pathological,1.0,False,-1.027989387512207,-1.027989387512207,-1.234080810559108
ders16_02,battery,emotion_dysregulation,,pathological,-1.0,False,0.0186614990234375,-0.0186614990234375,0.4793021970772947
ders16_03,battery,emotion_dysregulation,,pathological,1.0,False,-0.7181673049926758,-0.7181673049926758,1.0004500915770722
ders16_04,battery,emotion_dysregulation,,pathological,-1.0,False,-0.2833099365234375,0.2833099365234375,1.1012485267704137
ders16_05,battery,emotion_dysregulation,,pathological,1.0,False,-1.6849002838134766,-1.6849002838134766,-0.25531922776433724
ders16_06,battery,emotion_dysregulation,,pathological,-1.0,False,-1.3714313507080078,1.3714313507080078,0.20092926540374278
ders16_07,battery,emotion_dysregulation,,pathological,1.0,False,-0.2689199447631836,-0.2689199447631836,0.05983783748048055
ders16_08,battery,emotion_dysregulation,,pathological,1.0,False,-0.9468164443969727,-0.9468164443969727,0.8542958103319566
ders16_09,battery,emotion_dysregulation,,pathological,-1.0,False,-1.3183364868164062,1.3183364868164062,-0.02607539494531297
ders16_10,battery,emotion_dysregulation,,pathological,1.0,False,-0.9676008224487305,-0.9676008224487305,0.7718589865277323
ders16_11,battery,emotion_dysregulation,,pathological,-1.0,False,-0.6441936492919922,0.6441936492919922,0.9619476540838043
ders16_12,battery,emotion_dysregulation,,pathological,-1.0,False,-1.5997800827026367,1.5997800827026367,-0.3022902302491939
ders16_13,battery,emotion_dysregulation,,pathological,1.0,False,-1.3594036102294922,-1.3594036102294922,-0.2449124761762671
ders16_14,battery,emotion_dysregulation,,pathological,-1.0,False,-1.0624418258666992,1.0624418258666992,-0.14200716789408374
ders16_15,battery,emotion_dysregulation,,pathological,1.0,False,-0.786555290222168,-0.786555290222168,0.586624003802344
ders16_16,battery,emotion_dysregulation,,pathological,-1.0,False,0.10929012298583984,-0.10929012298583984,1.2074783318206763
gas_01,battery,goal_adjustment,disengagement,adaptive,1.0,False,-1.2458534240722656,-1.2458534240722656,0.03554239201652365
gas_02,battery,goal_adjustment,disengagement,adaptive,-1.0,False,-1.6183662414550781,1.6183662414550781,-0.5340878220140803
gas_03,battery,goal_adjustment,disengagement,adaptive,-1.0,False,-1.0101089477539062,1.0101089477539062,0.10331068154714274
gas_04,battery,goal_adjustment,disengagement,adaptive,1.0,False,-1.241745948791504,-1.241745948791504,-0.30005889859212864
gas_05,battery,goal_adjustment,reengagement,adaptive,1.0,False,-1.643193244934082,-1.643193244934082,-0.07815050580391425
gas_06,battery,goal_adjustment,reengagement,adaptive,1.0,False,-1.312692642211914,-1.312692642211914,-0.045914824936601595
gas_07,battery,goal_adjustment,reengagement,adaptive,1.0,False,-1.738673210144043,-1.738673210144043,-0.5530781896850872
gas_08,battery,goal_adjustment,reengagement,adaptive,1.0,False,-1.599517822265625,-1.599517822265625,-0.15635848849197753
gas_09,battery,goal_adjustment,reengagement,adaptive,1.0,False,-1.383439064025879,-1.383439064025879,0.11739946837270965
gas_10,battery,goal_adjustment,reengagement,adaptive,1.0,False,-1.6135444641113281,-1.6135444641113281,0.08414116630095403
ius12_01,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,-0.8940114974975586,-0.8940114974975586,-0.8262865829434116
ius12_02,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,-0.20993900299072266,0.20993900299072266,-0.4468332773723369
ius12_03,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,-0.8267726898193359,0.8267726898193359,-0.9997773397665664
ius12_04,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,-1.0674657821655273,-1.0674657821655273,-0.896907891360629
ius12_05,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,-0.04522991180419922,0.04522991180419922,0.6735988639103042
ius12_06,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,-1.2323217391967773,-1.2323217391967773,0.4267039569558939
ius12_07,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,-0.2503032684326172,0.2503032684326172,0.2898149718693248
ius12_08,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,-0.3968515396118164,-0.3968515396118164,-1.3679718441802633
ius12_09,battery,intolerance_uncertainty,prospective,adaptive,-1.0,False,-0.9689216613769531,0.9689216613769531,0.8033929777863416
ius12_10,battery,intolerance_uncertainty,inhibitory,pathological,1.0,False,-0.5755786895751953,-0.5755786895751953,0.7418214012141952
ius12_11,battery,intolerance_uncertainty,prospective,adaptive,1.0,False,0.2850666046142578,0.2850666046142578,0.18192803824958137
ius12_12,battery,intolerance_uncertainty,inhibitory,pathological,-1.0,False,-0.880030632019043,0.880030632019043,0.5698352058130707
mach_iv_01,battery,machiavellianism,,,1.0,False,-0.8286314010620117,-0.8286314010620117,0.05987037932615158
mach_iv_02,battery,machiavellianism,,,1.0,False,-2.069899559020996,-2.069899559020996,0.830917608084659
mach_iv_03,battery,machiavellianism,,,-1.0,False,-0.3845491409301758,0.3845491409301758,-0.17982236410365315
mach_iv_04,battery,machiavellianism,,,-1.0,False,-1.5611763000488281,1.5611763000488281,-0.38963811268073734
mach_iv_05,battery,machiavellianism,,,1.0,False,-1.8972759246826172,-1.8972759246826172,1.6036424979841395
mach_iv_06,battery,machiavellianism,,,-1.0,False,-0.8685407638549805,0.8685407638549805,1.5331453886330548
mach_iv_07,battery,machiavellianism,,,-1.0,False,-1.1659021377563477,1.1659021377563477,0.8037782978011556
mach_iv_08,battery,machiavellianism,,,1.0,False,-1.6808547973632812,-1.6808547973632812,0.7077324109078709
mach_iv_09,battery,machiavellianism,,,-1.0,False,-2.7721452713012695,2.7721452713012695,0.3029258599243835
mach_iv_10,battery,machiavellianism,,,-1.0,False,-1.8578815460205078,1.8578815460205078,0.46376594600139004
mach_iv_11,battery,machiavellianism,,,-1.0,False,-1.5984344482421875,1.5984344482421875,-0.4556617887816432
mach_iv_12,battery,machiavellianism,,,1.0,False,-1.1758403778076172,-1.1758403778076172,-0.36690731310546254
mach_iv_13,battery,machiavellianism,,,1.0,False,-2.295182228088379,-2.295182228088379,0.6209376278550891
mach_iv_14,battery,machiavellianism,,,-1.0,False,-0.9099550247192383,0.9099550247192383,0.23006423335468595
mach_iv_15,battery,machiavellianism,,,1.0,False,-1.757730484008789,-1.757730484008789,0.18274538598259926
mach_iv_16,battery,machiavellianism,,,-1.0,False,-1.4387540817260742,1.4387540817260742,-0.1602957255743378
mach_iv_17,battery,machiavellianism,,,-1.0,False,-2.5946388244628906,2.5946388244628906,1.3534790327233654
mach_iv_18,battery,machiavellianism,,,1.0,False,-1.972412109375,-1.972412109375,0.013934176511905205
mach_iv_19,battery,machiavellianism,,,1.0,False,-1.0746355056762695,-1.0746355056762695,0.08219822315771097
mach_iv_20,battery,machiavellianism,,,1.0,False,-1.5066890716552734,-1.5066890716552734,-0.7157995087722231
mps_01,battery,machiavellianism,Amorality,pathological,1.0,False,-1.3174200057983398,-1.3174200057983398,1.5040187089784443
mps_02,battery,machiavellianism,Amorality,pathological,-1.0,False,-1.1500520706176758,1.1500520706176758,-0.11974784319805054
mps_03,battery,machiavellianism,Amorality,pathological,1.0,False,-1.8854665756225586,-1.8854665756225586,0.7748201122208787
mps_04,battery,machiavellianism,Amorality,pathological,-1.0,False,-1.5758247375488281,1.5758247375488281,-1.1461702715931534
mps_05,battery,machiavellianism,Amorality,pathological,1.0,False,-2.0516862869262695,-2.0516862869262695,-0.21556094451946262
mps_06,battery,machiavellianism,Desire for Control,conditional,-1.0,False,-0.7990388870239258,0.7990388870239258,0.1957108507861336
mps_07,battery,machiavellianism,Desire for Control,conditional,1.0,False,-0.6361713409423828,-0.6361713409423828,-0.32038593498447065
mps_08,battery,machiavellianism,Desire for Control,conditional,-1.0,False,-0.7187185287475586,0.7187185287475586,-1.3227395986788424
mps_09,battery,machiavellianism,Desire for Status,conditional,1.0,False,-1.1886329650878906,-1.1886329650878906,-1.6346999333373118
mps_10,battery,machiavellianism,Desire for Status,conditional,-1.0,False,-0.7696847915649414,0.7696847915649414,0.06143373545158748
mps_11,battery,machiavellianism,Desire for Status,conditional,1.0,False,-1.2808780670166016,-1.2808780670166016,1.0353517683430131
mps_12,battery,machiavellianism,Distrust of Others,pathological,-1.0,False,-0.9735651016235352,0.9735651016235352,0.5950320046985115
mps_13,battery,machiavellianism,Distrust of Others,pathological,1.0,False,-1.3184852600097656,-1.3184852600097656,-0.9922819202726956
mps_14,battery,machiavellianism,Distrust of Others,pathological,-1.0,False,-1.9956722259521484,1.9956722259521484,0.20914882094757814
mps_15,battery,machiavellianism,Distrust of Others,pathological,1.0,False,-2.7163877487182617,-2.7163877487182617,0.13606687922123006
mps_16,battery,machiavellianism,Distrust of Others,pathological,-1.0,False,-1.2387056350708008,1.2387056350708008,-0.7344831757919641
narq_01,battery,narcissism,admiration,adaptive,1.0,False,-0.5430803298950195,-0.5430803298950195,1.642000673269317
narq_02,battery,narcissism,admiration,adaptive,1.0,False,-1.3326234817504883,-1.3326234817504883,-0.03546986267856567
narq_03,battery,narcissism,admiration,adaptive,1.0,False,-0.6352415084838867,-0.6352415084838867,-0.9283910064036283
narq_04,battery,narcissism,rivalry,pathological,1.0,False,-1.8079471588134766,-1.8079471588134766,-1.3570757620417364
narq_05,battery,narcissism,admiration,adaptive,1.0,False,-0.6336812973022461,-0.6336812973022461,0.8573545633545143
narq_06,battery,narcissism,rivalry,pathological,1.0,False,-1.1560993194580078,-1.1560993194580078,-0.9949762833389433
narq_07,battery,narcissism,admiration,adaptive,1.0,False,-1.1240348815917969,-1.1240348815917969,-1.1358122280388252
narq_08,battery,narcissism,admiration,adaptive,1.0,False,-0.7295637130737305,-0.7295637130737305,-0.3965338112108143
narq_09,battery,narcissism,rivalry,pathological,1.0,False,-0.9891138076782227,-0.9891138076782227,1.6583711401167553
narq_10,battery,narcissism,rivalry,pathological,1.0,False,-1.5254077911376953,-1.5254077911376953,-1.519454010961831
narq_11,battery,narcissism,rivalry,pathological,1.0,False,-0.9585657119750977,-0.9585657119750977,-0.054868090697977046
narq_12,battery,narcissism,rivalry,pathological,1.0,False,-1.4424571990966797,-1.4424571990966797,-0.5699554545359264
narq_13,battery,narcissism,rivalry,pathological,1.0,False,-1.5736522674560547,-1.5736522674560547,-0.08756854345680964
narq_14,battery,narcissism,rivalry,pathological,1.0,False,-1.9555206298828125,-1.9555206298828125,-0.8256675484128841
narq_15,battery,narcissism,admiration,adaptive,1.0,False,-0.6957874298095703,-0.6957874298095703,-1.2491674595983668
narq_16,battery,narcissism,admiration,adaptive,1.0,False,-0.12757492065429688,-0.12757492065429688,-0.5375399357949433
narq_17,battery,narcissism,rivalry,pathological,1.0,False,-1.769083023071289,-1.769083023071289,-1.1350956395070448
narq_18,battery,narcissism,admiration,adaptive,1.0,False,-0.01773548126220703,-0.01773548126220703,-0.8244156319505449
npi_01,battery,narcissism,,,1.0,False,-0.7483863830566406,-0.7483863830566406,0.1811148715370804
npi_02,battery,narcissism,,,-1.0,False,-1.2809104919433594,1.2809104919433594,0.6077234552913873
npi_03,battery,narcissism,,,1.0,False,-1.2488994598388672,-1.2488994598388672,1.0479196733170937
npi_04,battery,narcissism,,,-1.0,False,-1.088766098022461,1.088766098022461,-0.3014321164438376
npi_05,battery,narcissism,,,-1.0,False,-1.8223495483398438,1.8223495483398438,-0.8473834118687402
npi_06,battery,narcissism,,,1.0,False,-1.0230417251586914,-1.0230417251586914,0.5110974844946681
npi_07,battery,narcissism,,,-1.0,False,-0.9849100112915039,0.9849100112915039,-0.7845200907905978
npi_08,battery,narcissism,,,1.0,False,-1.124863624572754,-1.124863624572754,1.6037724398703657
npi_09,battery,narcissism,,,-1.0,False,-1.2867097854614258,1.2867097854614258,0.8304308475846904
npi_10,battery,narcissism,,,-1.0,False,-1.6528739929199219,1.6528739929199219,0.060531544329021525
npi_11,battery,narcissism,,,1.0,False,-0.7836751937866211,-0.7836751937866211,2.0616130818962892
npi_12,battery,narcissism,,,1.0,False,-1.4502315521240234,-1.4502315521240234,-0.4549137834308943
npi_13,battery,narcissism,,,1.0,False,-1.3708171844482422,-1.3708171844482422,-1.565242321052875
npi_14,battery,narcissism,,,1.0,False,-0.7610101699829102,-0.7610101699829102,0.7970389724917285
npi_15,battery,narcissism,,,-1.0,False,-0.634404182434082,0.634404182434082,-0.5428329174579432
npi_16,battery,narcissism,,,1.0,False,-1.1988258361816406,-1.1988258361816406,-0.1578342399571966
npi_17,battery,narcissism,,,1.0,False,-0.9196863174438477,-0.9196863174438477,0.23301267660615588
npi_18,battery,narcissism,,,-1.0,False,-1.0837717056274414,1.0837717056274414,2.2133740678125506
npi_19,battery,narcissism,,,-1.0,False,-0.8411579132080078,0.8411579132080078,-0.03800116911165485
npi_20,battery,narcissism,,,-1.0,False,-0.7823514938354492,0.7823514938354492,0.5029437573343829
npi_21,battery,narcissism,,,1.0,False,-1.0927810668945312,-1.0927810668945312,0.5154460042496525
