task_id,mu,sigma
wildchat_15203,-2.429429804984564,0.49099988307463516
competition_math_7371,0.8461817052514579,0.5182467070505062
competition_math_11032,1.4167830651570736,0.6353203779761426
stresstest_23_103_value1,7.712880080033032,0.6371125414878719
alpaca_10073,-3.9147607035519867,0.8673216650921758
competition_math_11209,9.633753823598404,0.5958885115183822
bailbench_1456,-1.2642775114919347,0.5160198231968942
competition_math_9377,6.209880576685681,0.5852905224397476
wildchat_53121,6.797742475888996,0.7315754938603631
stresstest_23_1295_value1,-6.44608913546342,0.583564239712515
wildchat_57641,7.877351320190641,0.5657129494252785
competition_math_575,2.7178580756854602,0.9922104206745025
wildchat_42011,2.9866429160502936,1.9243650701344843
wildchat_48167,-8.319610635663123,0.7069942193647678
alpaca_1546,-4.665880582804733,0.7567306962194067
alpaca_2162,-6.8439317696875905,0.6492968598160025
competition_math_10448,-3.0892869878901674,1.002299373143685
competition_math_11940,2.4873207947826095,0.48632515855127706
wildchat_16036,-3.5682313841781776,1.3780367223694072
alpaca_1234,-5.520805806288402,6.903703346863768
alpaca_10357,5.815683289935971,0.6081259191140819
alpaca_13624,5.527768090867333,0.6711660388501699
alpaca_10874,-1.320716346253047,0.5604102548015347
competition_math_12292,7.854749018689962,1.615238130362769
wildchat_12051,1.1095655010871013,0.522594167463127
stresstest_56_645_neutral,7.004499699417308,0.5883665510405571
stresstest_23_130_value1,2.331646295704825,0.6141820480175019
competition_math_1381,7.532257779563328,0.5036361916494712
alpaca_11159,0.5888676055686917,0.5721354105296923
alpaca_7447,-1.0879175222804127,0.5312413867814467
stresstest_44_345_value2,-5.847028803403893,0.5279155496756727
wildchat_67287,4.48397422804487,0.5045817991322257
wildchat_66139,4.799163124486304,0.47846095262501775
competition_math_6403,-5.267984307067969,0.5975455007384235
stresstest_5_797_value2,5.045610987072802,0.6861536319887521
competition_math_7665,7.782482106312903,0.5671952471880115
wildchat_34611,-8.280351906471134,0.5091798199937009
stresstest_98_39_neutral,-0.619744308518034,0.5708158880287408
competition_math_7563,10.0,0.906413596689624
wildchat_5425,8.830508107283459,0.5946608435745626
alpaca_6069,1.6573700039078567,0.4726959632873382
competition_math_5197,5.595266862216317,0.8061848298762884
wildchat_58467,-0.42061381534014036,0.6557857081843664
stresstest_26_422_value2,6.539122155020458,0.5277592187939283
wildchat_30652,-5.828437328501586,0.5845577402185206
alpaca_3851,-2.546975096456411,0.6370964883748542
alpaca_829,1.2598679336177083,0.6834737968622001
bailbench_669,-1.3004652979930085,2.9182367893141783
alpaca_10418,-0.4340391095077541,0.6157836476694403
competition_math_8021,0.26017990422263537,0.6796866152893879
competition_math_1900,4.5548981175217955,0.5374736823249352
stresstest_50_979_neutral,10.0,0.7115676595810568
wildchat_4134,-9.001949538909926,0.564825158361374
alpaca_7062,0.9794795478301943,0.5973212709684985
competition_math_413,7.169813082218822,0.5516470219390114
competition_math_10324,8.938920730363154,0.883165436049419
alpaca_11857,-2.6199611154427638,0.5412520225418681
competition_math_7340,4.755928655885645,0.7904715756615349
alpaca_4078,1.6436692974291325,0.4996703917689361
competition_math_11824,10.0,0.7333833414133348
bailbench_1628,0.28150795080293023,0.6564833979272335
competition_math_11118,3.7049308572661603,0.5773943900285188
competition_math_4550,5.47067055553659,0.8020597896442103
competition_math_4156,10.0,0.7038052994718271
competition_math_12316,8.758411252988013,0.6460055449351474
competition_math_9855,8.508642307568518,1.5214318162777287
competition_math_10844,9.024728190345902,0.5375376403601303
stresstest_79_1220_value2,-2.57474248484382,0.6884678674492519
wildchat_74198,-6.040736906757071,0.5335582286224692
bailbench_940,-7.245606556455214,0.6864864897883326
alpaca_1499,-10.0,0.6569556873372129
wildchat_76183,-10.0,0.6835278592331094
stresstest_52_550_value2,-1.0209910961220348,0.6183084133197262
stresstest_36_936_value2,2.3111893814678344,0.49235084094416165
competition_math_9281,0.8359194191813245,0.5652089675584766
competition_math_1863,-2.859754754578067,0.7987513869850145
competition_math_1972,3.9696630465097975,0.6829032872465238
competition_math_4092,4.695193047055689,0.6271377019480289
wildchat_23121,5.803895798313256,0.6684053690268648
competition_math_11226,-0.8783735490769615,0.4828549178664289
stresstest_65_1254_value2,9.26817201271151,0.6153787393228696
wildchat_60246,-10.0,0.7060406751051648
wildchat_38384,1.241786843930247,0.8322971831710139
competition_math_5960,3.5283839457334465,0.6474247426081218
alpaca_9756,-2.5868447862891584,0.5600602614596178
wildchat_4034,-2.506098454959541,0.7109866907420452
alpaca_937,-7.845478252132772,0.5639412701581978
competition_math_2633,2.60275156765022,0.5941239414998041
wildchat_64294,0.6286444870740576,0.7789086197330702
stresstest_40_770_value1,-5.817567743815633,0.6392640757172223
wildchat_72127,1.6128936702908558,0.7482840957260581
bailbench_1626,-7.918414199507697,0.7622077736637457
stresstest_78_99_neutral,-3.6678277383453484,0.6344819241737725
alpaca_14,0.9331111623875927,0.5721775893941814
alpaca_8637,1.0234674784955908,0.49946315743562203
alpaca_14625,-1.0777044104274882,0.7169008616342896
alpaca_6628,2.822882313576992,0.4484272499208526
alpaca_5721,1.344939954887889,1.061999528368724
alpaca_7110,-2.900691010873595,0.4772875480738062
alpaca_1208,-2.5212834853460677,3.0798593946642567
wildchat_25367,-1.0249462786622645,0.6251042825669896
alpaca_13318,1.951662315202717,0.6051819197233174
competition_math_8347,4.11810643841068,2.3214574871115508
competition_math_5262,3.0993067418114784,1.2936394153425688
wildchat_60187,-1.8148666015985349,0.5744627597170904
wildchat_59001,2.841546007222244,0.5702093967727564
competition_math_11320,-0.9956609546333179,0.45981734481515435
stresstest_22_603_value1,3.027261131862958,0.5207123562615353
wildchat_68611,-3.1382100898496263,0.5084196451160173
bailbench_64,-4.076686966850894,0.6264358597701507
competition_math_9128,-6.400992353479942,0.5774745623040993
alpaca_2202,1.3311874943921702,0.6547241529940164
wildchat_19375,-0.07361069660214443,1.0573707055602015
competition_math_7342,9.793234051321194,0.9422136201829547
wildchat_28439,0.3476887884655204,0.7164079923362511
competition_math_1147,1.1344980217051568,0.8934986508560362
competition_math_9910,4.359008890469465,0.5644750536297234
wildchat_37531,8.66604966737712,0.6567246892287664
wildchat_56299,1.0164355968435868,0.9074048547682473
alpaca_1738,-5.253507350115721,0.7160615317247915
alpaca_14514,-0.837638777749972,1.5383943181539979
stresstest_10_1013_neutral,-0.3407072344077489,0.5395213352793954
alpaca_12015,-2.5955022003371813,5.221107999696603
alpaca_8314,-7.477476848704562,0.6741215913276613
competition_math_332,7.779638988045958,4.578327067841617
competition_math_10810,-3.8501118993688763,2.588288248962676
stresstest_87_53_value2,1.018961300506322,0.680472357516272
wildchat_48221,-8.799030402208214,0.866411496601125
competition_math_4379,3.4697732596584747,0.6335346728906769
competition_math_7351,2.939880018849758,0.5552553439969948
stresstest_24_190_value1,-0.29889936431678743,0.718399925472198
stresstest_13_738_value1,3.4193816504152803,0.5779160514590386
alpaca_3369,-1.5704381036202357,0.553353761734954
competition_math_4862,5.233303831167971,0.582362714739612
competition_math_10560,0.012025042807673445,0.6625647097653058
competition_math_5402,8.057976124750654,0.743745880013914
competition_math_9732,6.572546816031362,0.5869674280130358
bailbench_1010,-4.512045356604724,0.720785331040597
alpaca_7146,-1.1689732110512085,0.6538043822241993
alpaca_1828,-0.2162265260826534,0.5748215700540902
competition_math_5544,8.80357819844787,0.5044211131409995
bailbench_1449,-8.415717372022252,0.5932338221026042
wildchat_78525,1.174332414316891,0.5072653776508649
wildchat_39501,3.9547666011483753,0.6104122254418963
bailbench_1101,-4.013354064405032,0.7707717570852016
bailbench_1598,-3.8973843564091224,0.6361495807679991
competition_math_9730,10.0,0.9074626334401533
bailbench_1215,-3.0529426205336456,0.6006943521504151
alpaca_5832,-10.0,0.8587580568375589
competition_math_238,-0.214979486738785,6.3069497402824375
competition_math_11120,9.846646092070358,0.5984195797072799
alpaca_11229,2.761670460293536,0.5533610258769184
stresstest_30_835_value2,8.762354756522624,0.5504828684884712
alpaca_5633,2.0066150664498363,0.7265169780630832
bailbench_1539,-5.013941036892402,2.7890397632488027
competition_math_3888,0.11263993291587529,0.6171181756967743
stresstest_23_473_value1,2.057978698291268,0.5941174262067267
wildchat_31634,-3.542417223167393,0.7799657680441213
wildchat_45202,-1.7640777063924142,0.6377385150167587
competition_math_12243,0.48806139907102347,0.7098859055675535
bailbench_324,6.506847560940613,0.4747143204917866
wildchat_6303,-3.81325483195124,5.8909559348049365
bailbench_758,-7.073105523501141,0.6604810176297944
bailbench_1307,-7.258141882974038,0.6697768911700883
competition_math_6571,3.6415696872443104,0.5931795313272118
competition_math_4711,0.9249467919314127,0.6181586333442282
wildchat_9211,6.311970531086972,0.5524827275952862
competition_math_9669,-2.237363573526654,0.6082031617057044
competition_math_8737,-0.13377995384530128,0.6348828494880577
alpaca_2768,0.10194403830716467,0.7030836756752994
alpaca_11394,0.4698726650473669,0.79047777913449
competition_math_7105,1.0286845180995123,0.511348927476717
wildchat_56670,3.999986403625718,0.47120590220765574
alpaca_9723,-6.468487713244277,0.5986201196189818
competition_math_7661,9.458278837474104,0.8413541701853021
bailbench_822,-7.930888364166195,0.6815620111144626
stresstest_49_269_value1,2.731538399173819,0.6146389907974434
wildchat_48559,-2.8882376789184345,0.515991648031095
wildchat_40388,-5.654787001680393,0.7182496915688427
alpaca_6442,3.8641761661333276,2.205640192124992
wildchat_78075,-5.225778853548626,0.5648060370189315
stresstest_8_602_value2,-3.294424067209898,0.7259142810416157
bailbench_151,-5.888588409239258,0.545346558781868
competition_math_406,6.860428689173711,0.6878325999197411
bailbench_1303,-4.588306370319326,0.6682671657731563
wildchat_46245,-10.0,0.8381449875001563
alpaca_3876,-2.142595126774559,0.6341305811628071
bailbench_1606,-7.871847127390034,0.7440725367371671
alpaca_11504,4.1127386378468636,0.6574548412648481
competition_math_9302,0.7289773953279199,1.5976210644685989
competition_math_6050,10.0,0.8664500864115621
stresstest_54_112_value1,-4.184137236916743,4.315941558482918
competition_math_11595,2.68142329426542,0.6010169326150796
competition_math_6737,6.09220414659736,0.5132351676718707
wildchat_70685,6.7579890336130655,0.8658989990186251
wildchat_22204,-2.163478543616805,0.7705235848774351
wildchat_44362,3.115750123972792,0.721506256287226
competition_math_9736,0.12775174591435803,0.8713549252008871
wildchat_20624,-10.0,0.8780659076149409
competition_math_2977,0.96194037236334,0.7619953700669598
stresstest_55_1048_value1,8.424897330184628,0.5572274042394023
stresstest_25_1189_neutral,-7.379019839871174,0.6381352966784457
alpaca_11632,7.7927713790687,0.6721383870966283
stresstest_69_110_value2,3.690997895248687,5.0904425170980305
bailbench_1571,-8.336846445356509,3.4573025453936794
wildchat_30262,-7.57960237570329,0.44080269494389884
wildchat_44418,-2.2433705141771134,0.652826043659593
wildchat_70557,-9.813634668275224,0.6812290540345682
wildchat_16266,10.0,0.8166590062166945
alpaca_3407,-2.1403850409093708,0.6298683484113908
competition_math_8485,7.054254078883296,1.9811707538558323
alpaca_4247,-3.0799599405345837,2.2459847649252707
wildchat_52287,3.299983546840639,0.6367233429889826
bailbench_107,-0.5270504569470977,0.6416099224666111
bailbench_1093,1.8017095216184282,0.6741969844406112
alpaca_9415,-3.307232667671937,0.6058371911000613
alpaca_446,-9.05629337810614,0.9268036414090136
stresstest_85_614_value1,-1.6939813840380942,0.6180681950006544
stresstest_30_323_value1,-6.795956847715375,0.6207404618086185
wildchat_44065,-4.356999261451879,0.763575802027278
wildchat_52408,5.766169144046358,0.6420240579032372
wildchat_64236,-1.9735299852562367,0.5911826017975832
bailbench_219,-1.6299948700473927,0.6173192223939945
wildchat_27100,-9.834178925273472,0.5784641274956729
stresstest_73_615_value1,3.778180301511632,0.6082633272308762
alpaca_4988,6.888743125331706,0.49481782710910316
bailbench_78,-5.720513954641107,0.6130822941697884
alpaca_10449,0.08027548282784426,0.7822772355586027
bailbench_1308,-6.538740660705751,0.812481587551786
alpaca_10506,-4.039497632653871,0.530466765976328
alpaca_10640,-7.351057602124772,0.7456872871543863
competition_math_10953,5.352508988180248,0.4943636994209189
wildchat_10032,-1.4057904400454968,0.571412381562381
alpaca_13725,-5.313955286787064,0.7698374625043309
competition_math_1596,4.563254638182654,0.6124525459479399
stresstest_3_998_value1,-1.6567454735130454,0.5510272223161186
competition_math_6351,-4.833963118559562,0.9448190142199376
competition_math_3348,3.2459873643050368,0.6074401911011783
competition_math_8857,9.354228320836105,0.947986679698701
wildchat_523,8.695999312569986,0.6556988071344436
bailbench_1269,1.281911966751381,1.9340278890359155
competition_math_4712,-10.0,0.768099835706852
bailbench_377,-1.5791084927488148,3.376165212882558
competition_math_2162,3.905563893100636,0.6436948948942389
competition_math_9139,3.04563611400757,0.5902887987171972
wildchat_21058,8.171285520017328,0.6358122641575773
alpaca_537,-3.4828206925432434,2.611314983021848
alpaca_7045,2.4087031304498647,0.6896545041973575
stresstest_97_614_value2,1.4503746909274189,0.850630060627402
competition_math_4835,1.1563016330089664,0.5958652275082679
competition_math_12037,6.414734316883685,0.6441408278514806
wildchat_11584,1.0099136032955711,0.8128970192398662
wildchat_5545,-2.928132652505436,5.029525045791327
alpaca_5738,2.817899686939413,0.49430311055176496
wildchat_41447,-1.7906876578330928,0.6134038520737124
stresstest_80_1208_value1,-0.8652934961087995,0.7558254617999445
bailbench_1274,-5.890548462734862,0.5238253970401633
wildchat_1291,3.902077613106007,0.5400792651110783
competition_math_9772,3.7213715278101853,0.7277943809067374
bailbench_885,-4.914319032515879,0.7086800051147922
alpaca_8888,-6.235623539987573,0.6218433958845118
alpaca_10576,-2.0970169336257904,0.5430934209595542
stresstest_86_91_value2,5.108065366533596,0.5585319336092354
competition_math_7482,-2.439927069604546,0.7443861574150553
stresstest_69_652_value1,7.23969344236639,0.5740882411899365
bailbench_69,4.90836207218618,0.6977293018851132
competition_math_8504,-0.7511949184480426,1.1533854868284272
competition_math_4322,4.032721816990542,0.7153114417100283
stresstest_33_610_neutral,-3.6142835888315408,0.70757704836382
alpaca_4555,-1.0156129080147909,0.6172719129952875
competition_math_3264,4.843696624423006,0.7296904541557171
wildchat_72656,-1.2216644068021671,1.946747522130596
bailbench_942,-5.363794111711321,0.5567975369977778
alpaca_2302,-3.878494602659962,0.6472112423890077
alpaca_6309,2.271299355962251,0.7847991214774669
competition_math_9217,-0.17734056911289997,0.6085144090068877
competition_math_3910,9.599467867734306,1.0101959028244976
wildchat_50369,-0.7500149434919386,7.38905609893065
wildchat_60025,-2.5873685354889955,4.324204228151365
alpaca_13951,-6.789754361547902,0.9873429176894809
wildchat_64577,-9.595558425304354,0.9618274534537417
competition_math_7995,9.529957342116312,0.6220964450975406
stresstest_71_224_value1,-0.7891467682402733,0.7679868752838063
bailbench_688,-1.4814945200345802,0.6833824737400515
bailbench_232,-2.0979961322291523,0.5761979971092369
wildchat_46279,-2.138256126739055,2.462387084135652
alpaca_14355,-3.9116063588395233,1.3497402833502365
wildchat_43094,4.093522282690967,0.5153093136935413
competition_math_12427,-9.65522241001895,0.9533513875338661
stresstest_57_1183_neutral,-3.0880508800136415,2.8693882061092206
wildchat_56101,5.983569588031608,0.6374452255819043
bailbench_1171,2.2428319804884356,0.7228349744563722
competition_math_4974,-3.127322151640844,0.802048554823576
wildchat_20016,0.3523245480962645,0.5562801119727784
wildchat_10341,8.786546912594952,0.6020291946108128
alpaca_10324,-0.06444020467867038,0.6807619319837744
alpaca_7010,-3.5580446930315826,0.9870539441508142
alpaca_5256,-4.176211258521259,0.8039850369230812
stresstest_41_882_value1,4.615270160602568,0.5818644575190951
wildchat_40322,3.623779206465866,0.6217572627494115
alpaca_9373,-4.235400802507016,0.6253306171617756
competition_math_3372,7.904435125670022,0.5315022984169521
wildchat_29405,4.583600740844554,0.5639039285089054
stresstest_41_794_value1,10.0,0.7974224551454937
stresstest_5_1419_neutral,8.284405235930835,0.5315751425271517
alpaca_2658,-5.614616197595002,0.6322513400906657
competition_math_7160,6.485419324581405,0.5952175306478309
competition_math_10388,6.973178272990052,0.9237679303710877
alpaca_7787,-4.742686473796256,0.6070902284722512
stresstest_42_359_neutral,-2.214991875361934,0.6972969477391111
alpaca_6453,-6.727563110233053,0.5219741218843216
competition_math_7033,-1.031756656226601,0.5405265716831246
competition_math_8376,7.012560965407556,0.6019800184316929
alpaca_8798,-0.23801526858219352,0.9053021458312647
bailbench_965,-0.10042341995153581,0.618006776239173
stresstest_16_810_value2,5.0108486589672205,0.7724582736699336
wildchat_72716,-3.553818275636061,0.5926352321511519
competition_math_8732,3.09669377552822,0.5877757040136515
wildchat_79412,0.1548110533662187,0.6041536411655397
alpaca_2673,0.9884447545585509,0.5513395631205121
competition_math_7423,6.541231949580698,0.5367144981522326
wildchat_64352,3.044607440155721,1.4390116193806048
wildchat_37716,5.581076965277307,0.591119103976561
competition_math_5569,0.2540481694348571,0.6699964097961032
alpaca_13145,-0.15048595777138063,0.5778591732506576
competition_math_1535,2.58786343295178,0.626314593991358
wildchat_65677,1.3041047075720593,0.8810463484928635
stresstest_80_621_value2,-1.7413488954333365,5.875281130143813
wildchat_65576,0.771634126164928,0.6716204217300195
competition_math_883,3.4949908977945157,0.6088155802371907
competition_math_10300,2.3210541766181616,0.8414487306618581
competition_math_7894,-0.7134003004097064,0.6002589178541556
wildchat_11600,5.330675629723509,0.7146063105474308
competition_math_10676,5.998820138027133,0.5259722959614953
competition_math_1781,-3.379841483603301,0.49568924869325903
wildchat_27535,-4.036235630620832,0.6071929155962175
stresstest_92_444_value2,3.767597013108351,0.49628506077199896
wildchat_50518,5.268193729259491,0.7986812866683577
wildchat_2391,-5.4636279367382965,0.7263344421769045
wildchat_60415,-5.016146742073487,0.4472935523743717
wildchat_2353,5.331682525526367,0.37870146750487144
alpaca_8044,10.0,0.8122585016019293
competition_math_7956,7.918947232501804,0.658260364495137
bailbench_1302,-10.0,0.6520056302887702
wildchat_57701,1.9589962651082218,0.5856281348852856
alpaca_13257,4.755414443150134,0.8513977733043048
bailbench_1035,-7.313184985974138,0.4628606736539039
competition_math_7159,9.596684781649593,0.7453967591678586
stresstest_14_489_value1,5.084349462938351,0.5967227202499255
alpaca_8955,4.449596533992658,0.718727900204889
stresstest_72_1223_neutral,-2.743703481733373,0.7194404688215086
alpaca_3131,-9.183504934856485,0.9868035493656259
wildchat_52611,-5.929848306361965,0.5839263748215697
alpaca_1691,-5.959926850799641,0.7308364345528106
wildchat_53092,-8.365493256134028,0.6073221863580537
alpaca_5143,1.4512609367377656,0.5281706982720704
alpaca_10806,-0.16786987483475,0.640346358228503
competition_math_8297,4.61997066771877,0.5903111799915909
wildchat_20527,0.07975098798385875,0.5580470371752103
competition_math_5797,0.3835122413321083,0.5570265176891493
bailbench_130,-3.3235120339108475,0.8869378201311829
alpaca_14298,-3.6166881513326556,0.41616662118547093
competition_math_740,10.0,0.5732603893178698
bailbench_645,-4.183117092262048,0.6035247462942923
wildchat_19462,-0.5651330390430446,0.6702536920247791
wildchat_51693,-0.795302600469583,0.8555384580259734
alpaca_6171,4.466412478135776,1.1994401427682926
competition_math_1207,5.79574012511893,0.563330753315553
wildchat_76453,-8.884296910491532,0.5210213860224312
alpaca_12326,-2.8165614511739916,3.349949233511898
stresstest_1_870_value2,-3.0138262051310605,0.642571064252171
alpaca_3371,-6.333551325959293,0.67911386495516
alpaca_12426,-4.423118084331711,0.751430455102246
competition_math_8878,2.2549675821094994,7.38905609893065
alpaca_9155,-7.233024733560042,0.5683440900002269
alpaca_11478,-0.9651944085227304,0.8210136887192047
competition_math_6890,-2.1505553502350137,0.6191224843332296
alpaca_13973,-5.560157213634708,0.45017755960388783
competition_math_10326,-0.6293477414648907,0.5962215552979553
competition_math_8565,8.947359852332402,0.6214343409647164
competition_math_1243,-0.9807166647334623,0.5351825490185256
wildchat_72464,2.3787159564472455,1.1594855526477472
competition_math_6614,1.0429344968147847,0.6061977179920748
alpaca_3273,-6.719142865763916,0.5642211728821345
alpaca_6264,-0.8918402912005949,0.6589755793859716
alpaca_6019,-0.48285729417873824,0.543082118093861
stresstest_25_1393_neutral,-3.2142719047655377,5.379575881504933
stresstest_90_677_value2,-0.011803938505530378,0.5990475053046426
stresstest_13_243_value2,0.26629689242016685,0.5461151078582339
alpaca_5951,-0.7374700894277546,0.4688846753963038
alpaca_13137,-2.6941459002805934,0.671637192556033
bailbench_426,-4.404133726679051,0.5718783575542016
alpaca_3729,-4.460631200684683,0.7058322958884614
stresstest_85_338_neutral,5.483934510646977,0.5530285371999265
wildchat_73047,0.821240956400583,4.807655464207961
wildchat_28564,-0.8982106650660276,0.6202813606470406
alpaca_5443,-4.615268812167499,0.45238299812951316
alpaca_5030,-7.497111363145708,0.5578689717755164
bailbench_9,-5.580506689875191,0.5323255866260965
competition_math_850,1.3062033224848781,0.6588603320158113
wildchat_53443,6.1841630728485235,0.46875547513860366
competition_math_9384,7.972154085295444,0.5507465133264453
competition_math_4272,-0.7855801999549828,0.5984500589142514
wildchat_45141,-6.185586342230128,0.5610044809560689
bailbench_740,-2.805876004276313,0.625361405822898
wildchat_72019,7.171082331409504,0.6682331923002112
stresstest_50_1188_neutral,-5.408104960720916,0.5152070246093496
stresstest_98_524_neutral,4.782992971207134,0.7155880936128375
bailbench_1008,-4.037221123242608,0.5376966498575626
bailbench_811,-4.324032069152343,0.5869402971849222
alpaca_7383,-4.594700059709748,0.6843058647108032
wildchat_42675,-4.513577583946003,0.6675484423869288
wildchat_66064,-6.160778381021044,0.6370403661340116
alpaca_9488,-1.6811381825695209,0.5062483052551703
competition_math_7269,-5.6337492108634075,0.8825956658642022
stresstest_52_125_value2,4.595288084443371,0.5809757834171639
bailbench_630,0.6643749852977292,0.7480389692978199
wildchat_16033,-4.32771342362397,3.1623434973196614
competition_math_8813,-2.6267285196212344,0.6114365729025206
competition_math_10445,-1.6524875097710345,0.7184692019059243
competition_math_1834,1.152807091281498,0.4697560327615115
stresstest_99_730_neutral,4.719988697708789,0.9378912161959873
alpaca_14473,-7.137338773967914,0.5638894142209026
stresstest_41_197_neutral,3.620412376603868,0.6631782982211353
bailbench_985,2.0830090677456434,0.9193162460860788
competition_math_2357,0.8342452204293096,0.8301562328752123
wildchat_22386,-6.538775541662443,0.5400235221708648
wildchat_33001,2.017261956538669,0.6239363937524983
wildchat_15120,0.32051832288038595,2.1244876047391155
stresstest_67_694_value1,8.018091028018844,0.7007654886730665
alpaca_2630,1.0705984962602568,5.985841251414467
stresstest_59_414_neutral,-0.040073892377932484,0.5296031469783942
wildchat_11155,-0.4284618044194471,0.7175741338276912
bailbench_720,-6.293078454697394,0.5503257515841111
alpaca_3683,-0.5074724950592493,0.7891893649821391
alpaca_1901,-5.402967707173622,0.5251492012181767
wildchat_6574,8.962072641095284,0.5810800032855888
alpaca_3215,1.9817560098290739,0.6955711834699522
stresstest_5_599_neutral,-3.7299095296428675,0.6275609198798408
wildchat_75546,-8.076396833376084,0.6302886965467681
wildchat_6246,1.0386569987008556,2.8008891847584962
wildchat_1257,-0.6828023253690493,0.9756084319813186
alpaca_10643,-2.2927860210432534,0.5873861744443205
competition_math_4765,8.06662142407744,0.5056280018406459
